Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 14:38:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.901429627685644,51.666666666666686,43.496666666666684,2045.942513470979,0,5.035320337757784,0.0,51.26653163379982,0.2986437337486412,808.4370661985574,0.0,36.201906170247526,41.11759911442043,51.377722914174235,13.534766001144858,12.43753247303448,20.738321511667944,0.0,9.06115068570862,4.4,9.236100170605994,88.90475935383006,-1311.2863564295365,-1030.262610294581,-0.0,-0.0,816.1448440088087,1074.7277640698408,3.0,0.04879602462578681,0.0,0,0.681412044065857,197.99884266666666,303.02252563960235,0.24427487946890133,10.551253010807082,0.0036389064280201115,32.83418785082837,1.2159318719926582,0.22732949554513443,-1369.3201228049065,58.03376637537017
2025-01-01 14:39:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.879861437693847,51.666666666666686,43.496666666666684,2045.6933496888184,0,5.0421825621795735,0.0,51.260176808127,0.29869261833388155,808.4370661985574,0.0,36.1731485835918,41.04647631233824,51.371909250961096,13.517750146941436,12.43753247303448,20.691119214955776,0.0,9.051600008505883,4.4,9.236100170605994,95.06745719282083,-1307.9839107654022,-1025.4515432678477,-0.0,-0.0,816.1448440088087,1075.0770013514868,3.0,0.04870888207625135,0.0,0,0.6801951420075552,197.99884266666666,304.37415645185973,0.24499765016553993,10.530417010315642,0.003639077164110348,33.03938971322229,1.2161270728542841,0.22728271245506335,-1366.2331711845359,58.24926041913372
2025-01-01 14:40:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.863827787719373,51.666666666666686,43.496666666666684,2045.52837418342,0,5.0491825759653635,0.0,51.32511303849429,0.298193847970925,808.4370661985575,0.0,36.15177038362583,40.97535593178786,51.366002283148376,13.501013142383686,12.43753247303448,20.645195455561662,0.0,9.042596417414575,4.4,9.236100170605994,100.98190935298919,-1304.8701248915804,-1020.7793763969737,-0.0,-0.0,816.1448440088087,1075.39395692759,3.0,0.04862402286894786,0.0,0,0.6790101256798947,197.99884266666666,305.6164417411542,0.2457035252838245,10.510864967450269,0.0036392489396635647,33.238459894514264,1.2163170424894465,0.22723860039486463,-1363.3240522521105,58.453927360530024
2025-01-01 14:41:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.838451386094647,51.666666666666686,43.496666666666684,2045.3391839974943,0,5.056091634543316,0.0,51.31569860057051,0.29826605630147657,808.4370661985575,0.0,36.11793518145953,40.904237351388254,51.35993922743591,13.48459174026601,12.43753247303448,20.600492231508735,-0.010618879602407816,9.034113714564176,4.4,9.236100170605994,106.66224526129952,-1301.9368049220027,-1016.2395250392149,-0.0,-0.0,816.1448440088087,1075.6777348931535,3.0,0.04854134578416087,0.0,0,0.6778555816002456,197.99884266666666,306.75692629170567,0.24639320517213878,10.491289974627836,0.003639421723215051,33.43166930025926,1.2165020161893811,0.22719703253097612,-1360.584127916911,58.64732299490835
2025-01-01 14:42:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.811460643307925,51.666666666666686,43.496666666666684,2045.1784010905455,0,5.0630287050633065,0.0,51.30642864692228,0.29833719062194675,808.4370661985575,0.0,36.081947524410566,40.833121620080924,51.353779192375804,13.46843746538338,12.43753247303448,20.556954943548835,-0.0541561675623079,9.026126162217608,4.4,9.236100170605994,112.12143873388084,-1299.22676127719,-1011.825808200298,-0.0,-0.0,816.1448440088087,1075.9274095881094,3.0,0.04846075540042776,0.0,0,0.6767301772556752,197.99884266666666,307.80240292537,0.24706735305897298,10.472303889129872,0.003639595484702267,33.61927335626119,1.2166822155664334,0.22715788410399107,-1358.0049293783584,58.77816810116847
2025-01-01 14:43:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.782928090169236,51.666666666666686,43.496666666666684,2045.0441366120976,0,5.06999030457542,0.0,51.297298341022,0.2984072865103538,808.4370661985574,0.0,36.04390412022565,40.7620089191133,51.347518551861576,13.45254629397799,12.43753247303448,20.514532171552617,-0.09657893955852614,9.018605619614256,4.4,9.236100170605994,117.37146116167548,-1296.5646024631244,-1007.5324204079473,-0.0,-0.0,816.1448440088087,1076.1420236539034,3.0,0.04838216172614627,0.0,0,0.6756326559585304,197.99884266666666,308.75903756081397,0.24772659713227574,10.453880676363124,0.00363977019538399,33.80151299127043,1.2168578494414481,0.2271210184078619,-1355.5772312132215,59.01262875009705
2025-01-01 14:44:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.752922037430494,51.666666666666686,43.496666666666684,2044.9346197939517,0,5.076973153155307,0.0,51.28830293943439,0.2984763789207901,808.4370661985575,0.0,36.003896049907326,40.690899421589506,51.34115359769724,13.436914244252446,12.43753247303448,20.473175461250005,-0.13793564986113793,9.01153408737185,4.4,9.236100170605994,122.42339958065747,-1294.1726336833085,-1003.3539051833749,-0.0,-0.0,816.1448440088087,1076.3205859656766,3.0,0.04830547984587623,0.0,0,0.6745618319072202,197.99884266666666,309.6324607552236,0.24837153259017786,10.435995802542674,0.003639945827764663,33.97861558034707,1.21702911469221,0.22708634830076022,-1353.29509873008,59.122465046771595
2025-01-01 14:45:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.59411327682551,51.666666666666686,43.496666666666684,2044.7967923062124,0,5.083870735262626,0.0,51.279437788758905,1.19500500189236,3235.987702650735,0.0,35.79215103576735,40.619793292944216,51.33468054024737,13.421537377054278,12.43753247303448,20.432839123115308,-0.178271987995835,9.004881545964688,4.4,9.236100170605994,127.28753808756062,-1291.8749303955128,-999.2851302391126,-0.0,-0.0,816.1448440088087,1076.4620694224895,3.0,0.04823062958507454,0.0,0,0.673516585504406,197.99884266666666,310.4278243178645,0.24900272362381448,10.417994620326827,0.0036401223555237224,34.150795838995364,1.2171961970551148,0.22705372757724493,-1351.1487331140802,59.27380271856747
2025-01-01 14:46:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.306938996723034,51.666666666666686,43.496666666666684,2048.5765086871907,0,5.120074403518582,0.0,51.270200679053026,1.1952892572065452,3235.9877026507356,0.0,35.40925199563071,40.3442931578538,51.32142263631865,13.344191061453044,12.43753247303448,20.393480044112028,-0.2176310669991146,8.998627825371193,4.4,9.236100170605994,131.97342417388256,-1289.7037774180826,-995.3212644251075,-0.0,-0.0,816.1448440088087,1076.5654085884585,3.0,0.048157535194985536,0.0,0,0.672495858956654,197.99884266666666,311.14984459018126,0.24962070531004224,10.401119543589612,0.003640299753449635,34.31825666352266,1.2173592718767472,0.2270230581966315,-1349.131528472652,59.4277510545693
2025-01-01 14:47:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,27.01918460685647,51.666666666666686,43.496666666666684,2052.07405663601,0,5.155396495207654,0.0,51.26183908329785,1.1955466868028954,3235.9877026507343,0.0,35.02557947580863,40.068825264766815,51.30640996160155,13.27311968245078,12.43753247303448,20.355057512378124,-0.25605359873301836,8.992751627415798,4.4,9.236100170605994,136.4899283296195,-1287.6683612752847,-991.4577563846691,-0.0,-0.0,816.1448440088087,1076.629497203796,3.0,0.0480861250582084,0.0,0,0.6714986521628321,197.99884266666666,311.8028407054798,0.25022598540208163,10.384088093644497,0.0036404779973783583,34.48118991625978,1.2175185048146948,0.2269942364794503,-1347.2365271229867,59.56816584770189
2025-01-01 14:48:00,0.6478763027817015,0.3448724437098746,0.0,0.010797938379695025,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,0.0,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,5726.902582222222,Off,0.0,0.0,26.730835195905343,51.666666666666686,43.496666666666684,2055.3998665129443,0,5.19004259155831,0.0,51.25417344479778,1.1957827873124078,3235.987702650735,0.0,34.64111359454046,39.793389678814115,51.289397182912296,13.207811743292327,12.43753247303448,20.31753305420977,-0.2935780569013744,8.987231593177686,4.4,9.236100170605994,140.84529705267903,-1285.761320734056,-987.6903148131322,-0.0,-0.0,816.1448440088087,1076.6531853461208,3.0,0.04801633141409012,0.0,0,0.6705240188793595,197.99884266666666,312.39076785700246,0.2508190460182053,10.368140158628467,0.0036406570641359234,34.63977715792551,1.2176740524899599,0.2269671583487097,-1345.456763148231,59.69544241417494
2025-01-01 14:49:00,6.374778885003924,0.3448724437098746,0.0,0.10624631475006541,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,5.726902582222222,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,26.44187814890995,51.666666666666686,43.496666666666684,2058.458958146021,0,5.223800234210749,0.0,51.24703574971242,1.1960027110992009,3235.9877026507356,0.0,34.25583753187993,39.51798646680065,51.270120560619574,13.147797202627723,12.43753247303448,20.280870282913554,-0.3302408281975886,8.982047188336216,4.4,9.236100170605994,5871.949782633518,-1283.972263324199,-984.0148902376699,-0.0,-0.0,816.1448440088087,1076.6352768128825,3.0,0.047948090103454515,0.0,0,0.6695710631554753,197.99884266666666,312.91724664015754,0.2514003452261727,10.352000218203731,0.003640836931484861,34.79419032845118,1.2178260630924762,0.22694172368162216,-1343.7855468496696,59.81328352547063
2025-01-01 14:50:00,6.374778885003924,0.3448724437098746,0.0,0.10624631475006541,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,5.726902582222222,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,25.931474379103747,51.666666666666686,43.496666666666684,2066.9069131584224,0,5.268418591582939,0.0,51.240267106802705,1.1962113385412325,3235.987702650735,0.0,33.57529917213833,39.24261569694775,51.26443666844265,13.092644205236818,12.43753247303448,20.400089170636587,-0.2110219404745557,8.977178916111109,4.4,9.236100170605994,5855.045238321753,-1282.292874124812,-995.9864345846541,-0.0,-0.0,816.1448440088087,1076.5745258447757,3.0,0.04816981309276933,0.0,0,0.672667313649733,197.99884266666666,307.98424667537563,0.2495677605030713,10.404419739414877,0.0036410175780741986,34.17659739375851,1.2173313375120831,0.22691783736429655,-1342.2165322447054,59.9236581198935
2025-01-01 14:51:00,6.374778885003924,0.3448724437098746,0.0,0.10624631475006541,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,5.726902582222222,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,25.427092194140414,51.666666666666686,43.496666666666684,2075.0733894019877,0,5.312218787029685,0.0,51.23375857583709,1.1964120173010087,3235.987702650735,0.0,32.90278959218722,38.96730223180923,51.25882456373689,13.04199911097955,12.43753247303448,20.51546135408597,-0.09564975702517131,8.972608280425618,4.4,9.236100170605994,5839.067917829504,-1280.7166009557939,-1007.6263804631141,-0.0,-0.0,816.1448440088087,1076.4696338897547,3.0,0.048383883859803176,0.0,0,0.6756567046925064,197.99884266666666,303.6468720615875,0.247808805446661,10.456009841444445,0.00364119509031903,33.57960670085491,1.2168529551757203,0.22689540912047773,-1340.743704111649,60.0271031558553
2025-01-01 14:52:00,6.374778885003924,0.3448724437098746,0.0,0.10624631475006541,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,5.726902582222222,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,24.928283277633568,51.666666666666686,43.496666666666684,2082.8228281474157,0,5.3548923082980275,0.0,51.22735981967837,1.1966093770029653,3235.987702650735,0.0,32.23771103684476,38.69204539532191,51.251607037118056,12.99549267217784,12.43753247303448,20.62726395955138,0.0,8.96831780754213,4.4,9.236100170605994,5823.5931920276,-1279.2374958643327,-1018.9573719944677,-0.0,-0.0,816.1448440088087,1076.3192460776856,3.0,0.048590867869346265,0.0,0,0.6785471327163739,197.99884266666666,299.5031377910373,0.24611775264418106,10.50502714187141,0.0036413695703782297,33.00171574070167,1.2163897305146594,0.22687435362626587,-1339.3613839851032,60.12388812077048
2025-01-01 14:53:00,6.374778885003924,0.3448724437098746,0.0,0.10624631475006541,0.005747874061831243,0.0,0.04938647677291426,0.001,0.5974898260087873,5.726902582222222,0.0,0.0002506236243534685,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Off,0.0,0.0,24.4346796575378,51.666666666666686,43.496666666666684,2090.277406094078,0,5.39667066776018,0.0,51.22092375213059,1.1968079532110973,3235.9877026507343,0.0,31.579572876717066,38.41684456175656,51.242654150884825,12.952785873417106,12.43753247303448,20.735720057165356,0.0,8.964291087834052,4.4,9.236100170605994,5808.663987547586,-1277.8497739508562,-1029.997225745348,-0.0,-0.0,816.1448440088087,1076.1219474467266,3.0,0.04879122403415872,0.0,0,0.6813450062081808,197.99884266666666,295.61378706190317,0.24448988456595216,10.552862245038682,0.0036415411130105977,32.44170505666112,1.2159407063363876,0.22685459072292044,-1338.0642427232704,60.2144687724143
2025-01-01 14:54:00,6.794510972134452,0.4500672206439732,0.0,0.1132418495355742,0.00750112034406622,0.0,0.04938647677291426,0.4207320871305275,0.5974898260087873,5.726902582222222,0.0,0.10544540055845211,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Heat Pump On,2097.4012106600458,4.985123014897007,-1080.1433759426786,51.666666666666686,43.496666666666684,2097.4012106600458,1,5.437455893966913,0.0,51.214304778382854,1.1970122414989672,3235.9877026507356,2097.4012106600458,31.077660782404564,38.14169914669738,51.23181887437049,12.9135674783195,12.43753247303448,20.841024437489626,0.0,8.960512789320061,4.4,9.236100170605994,5242.164367039779,-1276.5478597792276,-1040.7614136399445,-0.0,-0.0,264.0440332440677,1075.876258897685,3.0,0.04898535371359569,0.0,0,0.6840559299502984,197.99884266666666,291.9791652134342,0.24292106419507062,10.598985561639635,0.0036417098069848205,-122.15171326477147,1.215505046164516,0.22683604549040962,-1336.847304055403,60.29944427617528
2025-01-01 14:55:00,6.794487252175014,0.45006127586176947,0.0,0.11324145420291691,0.007501021264362824,0.0,0.04938647677291426,0.4207083671710899,0.5974898260087873,5.726902582222222,0.0,0.10543945577624834,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Heat Pump On,2100.7893126103468,4.993457407886582,-1082.6334822553995,51.666666666666686,43.496666666666684,2100.7893126103468,1,5.446574384730661,0.0,51.207357202048975,1.1972267468256879,3235.987702650735,2100.7893126103468,30.759922312680374,38.04320760799061,51.2189373691787,12.974086209991333,12.43753247303448,20.92826038033302,0.0,8.956968638179118,4.4,9.236100170605994,5228.326890038573,-1275.3265066686738,-1049.71227033337,-0.0,-0.0,262.9181320138539,1075.5806328573847,3.0,0.04914587466342386,0.0,0,0.6862975246165983,197.99884266666666,288.2184461358668,0.24157888468271588,10.637029762529746,0.0036410744013053637,-122.78803925862309,1.215144941309588,0.22681864815819625,-1335.7059375735623,60.37943090488844
2025-01-01 14:56:00,6.794477189800845,0.4500587539930856,0.0,0.11324128649668075,0.007500979233218093,0.0,0.04938647677291426,0.4206983047969208,0.5974898260087873,5.726902582222222,0.0,0.10543693390756448,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Heat Pump On,2103.967787868682,5.0011320793990555,-1084.9725396616896,51.666666666666686,43.496666666666684,2103.967787868682,1,5.454957311716655,0.0,51.19992959712586,1.1974561580060734,3235.9877026507356,2103.967787868682,30.447092220897048,37.9450281194773,51.20382731740865,13.029943130522186,12.43753247303448,21.012798762655155,0.0,8.953645371284393,4.4,9.236100170605994,5215.157036403268,-1274.1808465348936,-1058.4153543755156,-0.0,-0.0,261.8659145951275,1075.2334486263028,3.0,0.04930117478305906,0.0,0,0.6884662130041432,197.99884266666666,284.80389396143397,0.24028458523794027,10.67298347196133,0.0036404354963198754,-123.38919299104245,1.21479619253716,0.22680233387796547,-1334.6358427941157,60.454996259222014
2025-01-01 14:57:00,6.794483624411923,0.45006036665863514,0.0,0.1132413937401987,0.007501006110977252,0.0,0.04938647677291426,0.42070473940799835,0.5974898260087873,5.726902582222222,0.0,0.10543854657311405,0.3446218200855211,0.0,1,0,0,Off,0,0,Off,0.04370573954889291,0.03277930466166967,On,0.0,0,Off,0.002559087171052631,0.0,On,0.04682738960186163,0,On,0.13799406589475902,0,On,0.41579002056513537,0.31184251542385144,On,0,0,Off,On,5726.902582222222,21.111111111111143,0.9999999999999999,0.0,5.726902582222222,0.0,1,5726.902582222222,5726.902582222222,Heat Pump On,2107.0518944322052,5.0083863980167616,-1087.2349415615859,51.666666666666686,43.496666666666684,2107.0518944322057,1,5.46286233782408,0.0,51.19187212015833,1.1977051230381346,3235.987702650735,2107.0518944322052,30.138907672521327,37.84714261623766,51.19187212015833,13.081500038085697,12.43753247303448,21.094781323448426,0.0,8.950530667207465,4.4,9.236100170605994,5202.501279432778,-1273.1063812887605,-1066.8825468136204,-0.0,-0.0,260.85028285082024,1074.8330073856544,3.0,0.049451539525869684,0.0,0,0.6905659813262511,197.99884266666666,281.6309611733556,0.2390353273370094,10.70821780393328,0.0036397932790239607,-123.96610654640114,1.214458195320672,0.2267870423899661,-1333.6330263658726,60.526645077112164
