Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 00:10:00,1.9245677247996618,1.2600667760219109,0.0,0.03207612874666103,0.021001112933698513,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6052674348819542,0.0,0.0,0.0,0.22316644701862806,1.0369003290032828,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.26903895125845,51.666666666666686,46.10666666666668,0.0,50.24729878802125,0.0,0.0,0.0,32.26903895125845,47.64598774518676,50.24729878802125,46.34533222376951,12.43753247303448,HP On,4243.516244702365,20.000000000000057,2.6701216429681387,0.0,1.5796746428192605,0.025592792062693763,2.5414273913349827,4217.923452639671,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.725506464205,20.00768667735405,0,6.9963722581984795,2.8,9.236100170605994,3089.6448410764724,-2000.2115757334611,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-57.068678008671505,0.21340407549042226,9.571131288580698,0.0030299022320251297,-38.323525063180156,1.2217821524566277,0.3758128369725645,-2055.243435868763,55.03186013530177
2025-01-01 00:11:00,1.925523805654017,1.2606843432452235,0.0,0.03209206342756695,0.021011405720753724,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6062235157363092,0.0,0.0,0.0,0.22316644701862806,1.0375178962265954,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.265851340238946,51.666666666666686,46.10666666666668,0.0,50.24397297838214,0.0,0.0,0.0,32.265851340238946,47.64327053162475,50.24397297838214,46.34291930824607,12.43753247303448,HP On,4245.448715845988,20.000000000000057,2.6697453148663275,0.0,1.5806154247667188,0.025608090969590474,2.543037075898794,4219.840624876398,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.707207481288,20.00768667735405,0,7.010861281035686,2.8,9.236100170605994,3091.467129368015,-2007.7553334026472,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-57.178860860752316,0.21339096923619272,9.571475418384217,0.0030297152434981284,-38.28297252148549,1.2217822902367381,0.37586112455225096,-2062.604663586508,54.84933018386104
2025-01-01 00:12:00,1.9264615260658067,1.2612900507942397,0.0,0.03210769210109678,0.021021500846570663,0.0,0.011510141473841889,0.0,0.3077901484438657,1.607161236148099,0.0,0.0,0.0,0.22316644701862806,1.0381236037756116,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.26266404658209,51.666666666666686,46.10666666666668,0.0,50.24064755246159,0.0,0.0,0.0,32.26266404658209,47.640553586475455,50.24064755246159,46.340506603482396,12.43753247303448,HP On,4247.34366043053,20.000000000000057,2.66937640115545,0.0,1.581538125527019,0.025623110621080122,2.5446154871066593,4221.72054980945,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.688926829396,20.00768667735405,0,7.024492084238977,2.8,9.236100170605994,3093.2548136399137,-2014.8486126665525,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-57.28612117339519,0.21337787684416468,9.571135098585582,0.0030295284528565588,-38.24246289556403,1.221782427871122,0.37590654627996417,-2069.5315016716377,54.6828890050852
2025-01-01 00:13:00,1.927380202547675,1.2618834571797415,0.0,0.03212300337579458,0.02103139095299569,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6080799126299674,0.0,0.0,0.0,0.22316644701862806,1.0387170101611134,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.25947707003471,51.666666666666686,46.10666666666668,0.0,50.237322510212806,0.0,0.0,0.0,32.25947707003471,47.637836909712135,50.237322510212806,46.33809410946181,12.43753247303448,HP On,4249.199732566742,20.000000000000057,2.669015155452547,0.0,1.5824420834696642,0.025637829160303188,2.546161513282508,4223.561903406438,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.707505104088,20.00768667735405,0,7.037320443675648,2.8,9.236100170605994,3095.0058394719235,-2021.5206189858575,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-57.39116747759728,0.21336479829968136,9.570795119740875,0.003029341859890959,-38.20199613998939,1.2217825653599323,0.37594928902325103,-2076.052003972466,54.531384986608494
2025-01-01 00:14:00,1.9282795218881938,1.2624643600871324,0.0,0.0321379920314699,0.021041072668118874,0.0,0.011510141473841889,0.0,0.3077901484438657,1.608979231970486,0.0,0.0,0.0,0.22316644701862806,1.0392979130685043,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.25629041068121,51.666666666666686,46.10666666666668,0.0,50.233997851589024,0.0,0.0,0.0,32.25629041068121,47.635120501308094,50.233997851589024,46.33568182616763,12.43753247303448,HP On,4251.016324900424,20.000000000000057,2.668661689437053,0.0,1.5833269917170967,0.025652240253389434,2.5476746498012854,4225.364084647034,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.689262258698,20.00768667735405,0,7.0493981272340696,2.8,9.236100170605994,3096.7185051920133,-2027.7984871322271,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-57.49509409118908,0.2133517335881018,9.570455481527478,0.0030291554643920885,-38.161572209383266,1.2217827027033241,0.3759895261526897,-2082.1922282356645,54.39374110343727
2025-01-01 00:15:00,1.929158897631626,1.263032380703429,0.0,0.032152648293860435,0.021050539678390483,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6098586077139185,0.0,0.0,0.0,0.22316644701862806,1.0398659336848008,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.25310406849345,51.666666666666686,46.10666666666668,0.0,50.23067357654347,0.0,0.0,0.0,32.25310406849345,47.63240436123661,50.23067357654347,46.33326975358319,12.43753247303448,HP On,4252.792275799747,20.000000000000057,2.6683162230785302,0.0,1.5841922721394177,0.02566633557450074,2.5491539283311866,4227.125940225246,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.671037691165,20.00768667735405,0,7.060773236919044,2.8,9.236100170605994,3098.391369139406,-2033.7074513935656,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-57.59818104311982,0.21333868269480027,9.570116183623112,0.0030289692661509293,-38.12119105841545,1.22178283990145,0.3760274187010677,-2087.9764044283947,54.26895303482917
2025-01-01 00:16:00,1.9300176446663353,1.2635870764902315,0.0,0.03216696074443892,0.021059784608170526,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6107173547486275,0.0,0.0,0.0,0.22316644701862806,1.0404206294716034,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.24991804338705,51.666666666666686,46.10666666666668,0.0,50.22734968502938,0.0,0.0,0.0,32.24991804338705,47.62968848947099,50.22734968502938,46.3308578916918,12.43753247303448,HP On,4254.526225498686,20.000000000000057,2.6679790146529325,0.0,1.5850372501839731,0.025680104564654277,2.55059821605915,4228.846120934031,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.652831384195,20.00768667735405,0,7.071490509686702,2.8,9.236100170605994,3100.0232332765063,-2039.2709971039178,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-57.70026660495849,0.2133256456051666,9.570462150371998,0.0030287832649586836,-38.08085264180367,1.2217829769544644,0.3760631163823833,-2093.427082862835,54.1560857589172
2025-01-01 00:17:00,1.9308551636572937,1.2641280603153568,0.0,0.03218091939428823,0.021068801005255947,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6115548737395862,0.0,0.0,0.0,0.22316644701862806,1.0409616132967288,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.246732335474526,51.666666666666686,46.10666666666668,0.0,50.224026177000006,0.0,0.0,0.0,32.246732335474526,47.62697288598453,50.224026177000006,46.328446240476794,12.43753247303448,HP On,4256.216988566419,20.000000000000057,2.6676502882917186,0.0,1.5858613363932137,0.02569353734637263,2.552006525974184,4230.523451220046,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.634643320509,20.00768667735405,0,7.081591584953711,2.8,9.236100170605994,3101.613117936966,-2044.5109962643635,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-57.80114501223181,0.21331262230460601,9.570123554339716,0.003028597460606776,-38.04055691431371,1.2217831138625204,0.3760967584975174,-2098.565266038922,54.05426977455833
2025-01-01 00:18:00,1.931670980385681,1.264655025863707,0.0,0.03219451633976135,0.021077583764395117,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6123706904679735,0.0,0.0,0.0,0.22316644701862806,1.041488578845079,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.24354694453085,51.666666666666686,46.10666666666668,0.0,50.220703052408595,0.0,0.0,0.0,32.24354694453085,47.624257550750514,50.220703052408595,46.32603479992148,12.43753247303448,HP On,4257.863632523958,20.000000000000057,2.66733021886619,0.0,1.5866640645756187,0.025706625892354586,2.5533780818937526,4232.1570066316035,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.653320066007,20.00768667735405,0,7.091115244599039,2.8,9.236100170605994,3103.160228286146,-2049.447829943851,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-57.900678620590746,0.21329961277853923,9.569785297628972,0.003028411852886851,-38.00030383075925,1.2217832506257718,0.37612847474629907,-2103.4105270661876,53.96269712233654
2025-01-01 00:19:00,1.9324647202512937,1.2651677311674543,0.0,0.03220774533752156,0.021086128852790903,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6131644303335861,0.0,0.0,0.0,0.22316644701862806,1.0420012841488262,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.240361870640406,51.666666666666686,46.10666666666668,0.0,50.2173803112084,0.0,0.0,0.0,32.240361870640406,47.62154248374226,50.2173803112084,46.3236235700092,12.43753247303448,HP On,4259.46542586194,20.000000000000057,2.6670189422083856,0.0,1.5874450664745674,0.02571936385901872,2.5547122749585442,4233.7460620029215,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.635169627574,20.007686677354055,0,7.100097629791732,2.8,9.236100170605994,3104.6639268016543,-2054.100499398294,-1529.8506347514337,-0.0,-0.0,433.0479091342127,0.0,2.0,0.0682195561419533,0.0,0,0.8981921293027609,131.99922844444444,-57.99877344306462,0.21328661701240229,9.569447379918536,0.0030282264415907737,-37.96009334600164,1.221783387244371,0.3761583859606849,-2107.9811167870507,53.88061738875712
2025-01-01 00:20:00,1.9332360830438957,1.265665982309943,0.0,0.03222060138406493,0.02109443303849905,0.0,0.011510141473841889,0.0,0.3077901484438657,1.613935793126188,0.0,0.0,0.0,0.22316644701862806,1.042499535291315,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.23717711371881,51.666666666666686,46.10666666666668,0.0,50.214057953352686,0.0,0.0,0.0,32.23717711371881,47.61882768493307,50.214057953352686,46.32121255072327,12.43753247303448,HP On,4261.021786922643,20.000000000000057,2.666716565097779,0.0,1.5882040469437357,0.025731746182452386,2.5560086210523503,4235.29004074019,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.617037379481,20.00768667735405,0,7.1085724379515725,2.8,9.236100170605994,3106.123715035552,-2058.486727403789,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-58.09534626986952,0.21327363499164664,9.56910980088752,0.0030280412265106305,-37.91992541495024,1.221783523718471,0.37618660477030347,-2112.2940612149173,53.8073338111284
2025-01-01 00:21:00,1.9339848319499908,1.266149626324766,0.0,0.03223308053249985,0.021102493772079435,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6146845420322833,0.0,0.0,0.0,0.22316644701862806,1.042983179306138,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.233992673766075,51.666666666666686,46.10666666666668,0.0,50.210735978794716,0.0,0.0,0.0,32.233992673766075,47.61611315429625,50.210735978794716,46.31880174204702,12.43753247303448,HP On,4262.532261617355,20.000000000000057,2.6664231696201672,0.0,1.5889407731822422,0.0257437688500409,2.557266742285,4236.788492767314,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.598923304513,20.007686677354055,0,7.116571102426462,2.8,9.236100170605994,3107.5392211983963,-2062.623050995719,-1529.8506347514337,-0.0,-0.0,433.0479091342127,0.0,2.0,0.0682195561419533,0.0,0,0.8981921293027609,131.99922844444444,-58.19031480173769,0.21326066670173918,9.569457595757907,0.003027856207438727,-37.87979999256201,1.2217836600482253,0.37621323620917624,-2116.3652505433265,53.74219954760726
2025-01-01 00:22:00,1.9347107898947074,1.2666185488328554,0.0,0.03224517983157846,0.021110309147214255,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6154104999769998,0.0,0.0,0.0,0.22316644701862806,1.0434521018142273,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.230808550754055,51.666666666666686,46.10666666666668,0.0,50.20741438748777,0.0,0.0,0.0,32.230808550754055,47.61339889180511,50.20741438748777,46.316391143963784,12.43753247303448,HP On,4263.99651594402,20.000000000000057,2.6661388146492246,0.0,1.5896550711620219,0.02575542881497823,2.558486360781846,4238.241087129041,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.580827385456,20.00768667735405,0,7.124122956952539,2.8,9.236100170605994,3108.9101902414795,-2066.5249065812345,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-58.28360008531947,0.21324771212816201,9.56912071523259,0.0030276713841675892,-37.83971703384172,1.2217837962337856,0.37623837827066603,-2120.2095207276257,53.68461414639135
2025-01-01 00:23:00,1.9354138368853393,1.26707267232658,0.0,0.03225689728142232,0.021117877872109666,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6161135469676315,0.0,0.0,0.0,0.22316644701862806,1.0439062253079519,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.22762474457025,51.666666666666686,46.10666666666668,0.0,50.20409317938513,0.0,0.0,0.0,32.22762474457025,47.61068489743297,50.20409317938513,46.313980756456886,12.43753247303448,HP On,4265.414330517009,20.000000000000057,2.6658635369377572,0.0,1.5903468230173317,0.025766723950299966,2.559667294129483,4239.647606566709,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.59960212869,20.00768667735405,0,7.131255386585452,2.8,9.236100170605994,3110.236475176319,-2070.1924254333285,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-58.375129723469236,0.2132347712564127,9.568784172403355,0.003027486756489963,-37.799676493841744,1.2217839322753052,0.376262122416425,-2123.8407284558243,53.648303022495654
2025-01-01 00:24:00,1.9360939071209988,1.267511954302765,0.0,0.03226823178534998,0.021125199238379418,0.0,0.011510141473841889,0.0,0.3077901484438657,1.616793617203291,0.0,0.0,0.0,0.22316644701862806,1.044345507284137,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.224441255383425,51.666666666666686,46.10666666666668,0.0,50.20077235444008,0.0,0.0,0.0,32.224441255383425,47.60797117115313,50.20077235444008,46.31157057950966,12.43753247303448,HP On,4266.785594634656,20.000000000000057,2.6655973522959253,0.0,1.5910159641995778,0.025777653003713045,2.560809450432689,4241.007941630944,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.581543654407,20.00768667735405,0,7.13799476885124,2.8,9.236100170605994,3111.5180303030434,-2073.6853431132668,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-58.4648387143921,0.21322184407200412,9.568447966950256,0.003027302324198813,-37.75967832766203,1.221784068172936,0.37628455671493677,-2127.272228740388,53.58688562712146
2025-01-01 00:25:00,1.9367509835821068,1.2679363837678488,0.0,0.03227918305970178,0.02113227306279748,0.0,0.011510141473841889,0.0,0.3077901484438657,1.617450693664399,0.0,0.0,0.0,0.22316644701862806,1.0447699367492207,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.22125808291231,51.666666666666686,46.10666666666668,0.0,50.19745191260591,0.0,0.0,0.0,32.22125808291231,47.60525771293892,50.19745191260591,46.30916061310543,12.43753247303448,HP On,4268.110295271185,20.000000000000057,2.6653402577525642,0.0,1.5916624781436226,0.025788215520776293,2.5619128191363956,4242.322079750409,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.563503283316,20.00768667735405,0,7.144363312443934,2.8,9.236100170605994,3112.7549006385343,-2076.954100658189,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-58.55266901542986,0.21320893056046433,9.568112098553865,0.0030271180870873244,-37.71972249045014,1.2217842039268296,0.3763057553232096,-2130.515263789273,53.561163131084086
2025-01-01 00:26:00,1.9373850946921043,1.26834597908156,0.0,0.032289751578201735,0.021139099651359336,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6180848047743965,0.0,0.0,0.0,0.22316644701862806,1.045179532062932,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.218075227297525,51.666666666666686,46.10666666666668,0.0,50.19413185383593,0.0,0.0,0.0,32.218075227297525,47.602544522763665,50.19413185383593,46.30675085722754,12.43753247303448,HP On,4269.388510281141,20.000000000000057,2.66509223289117,0.0,1.5922863929904796,0.025798411783916973,2.562977465371236,4243.590098497224,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.54548099827,20.00768667735405,0,7.15038488933907,2.8,9.236100170605994,3113.9472154098403,-2080.0647502403544,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-58.63856925407976,0.2131960307073369,9.56777656689474,0.0030269340449489,-37.679808937401035,1.221784339537139,0.37632579790488796,-2133.5819314088817,53.51718116852742
2025-01-01 00:27:00,1.9379963109808451,1.2687407858016841,0.0,0.032299938516347416,0.021145679763361402,0.0,0.011510141473841889,0.0,0.3077901484438657,1.6186960210631374,0.0,0.0,0.0,0.22316644701862806,1.045574338783056,0.0,1,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0.0,0,Off,0.0034871436403508763,0.0,On,0.008022997833491013,0,On,0.01023488575236156,0,On,0.26073727468484853,0.19555295601363634,On,0,0,Off,Off,0.0,0.0,32.214892688454704,51.666666666666686,46.10666666666668,0.0,50.19081217808342,0.0,0.0,0.0,32.214892688454704,47.59983160060068,50.19081217808342,46.30434131185932,12.43753247303448,HP On,4270.620401612193,20.000000000000057,2.6648532411824264,0.0,1.5928877783038604,0.025808242759277168,2.564003524299546,4244.812158852916,6173.529668105011,0.0,Off,0.0,21.111111111111143,0,0.0,0.0,0.0,0.0,0,0.0,0,8899.527476782134,20.00768667735405,0,7.156079122860871,2.8,9.236100170605994,3115.095181710965,-2082.9835697996014,-1529.8506347514333,-0.0,-0.0,433.0479091342127,0.0,2.0,0.06821955614195328,0.0,0,0.8981921293027607,131.99922844444444,-58.722494284007134,0.21318314449818046,9.568126539516438,0.0030267501975771616,-37.63993762375718,1.2217844750040152,0.37634474995510725,-2136.48217345882,53.49860365921839
