Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 13:07:00,0.25004379632698326,0.13744482100147856,0.0,0.004167396605449721,0.0022907470166913095,0.0,0.02372245088722013,0.0,0.2063213454397631,0.0,0.020000000000000004,0.0,0.0,0.0,0.13161148766814523,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.021955066018799076,0,On,0.03083936188223607,0,On,0.13385746970143855,0.10039310227607888,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,34.49808550451144,51.666666666666686,46.10666666666668,0.0,51.690036882297505,0.44266797883213416,1211.3847244422511,0.0,34.49808550451144,50.683130688195334,51.690036882297505,50.179677591144255,12.43753247303448,20.9790417262689,0.0,8.669867529742145,3.9,9.236100170605994,-120.37734258622754,-435.8980446476256,-507.88254223550706,-0.0,-0.0,286.67338767010483,364.64431457177835,1.0,0.02295667237128365,0.0,0,1.13297594789388,65.99961422222222,100.83181197917463,0.22599452164615177,10.419568809704408,0.0034122706606211123,27.170348754852757,1.2162845948124013,0.07286640543392085,-450.2197192413834,14.321674593757837
2025-01-01 13:08:00,0.25004379632698326,0.13744482100147856,0.0,0.004167396605449721,0.0022907470166913095,0.0,0.02372245088722013,0.0,0.2063213454397631,0.0,0.020000000000000004,0.0,0.0,0.0,0.13161148766814523,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.021955066018799076,0,On,0.03083936188223607,0,On,0.13385746970143855,0.10039310227607888,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,34.37559189207673,51.666666666666686,46.10666666666668,0.0,51.65916708943569,0.44301638523963743,1211.384724442251,0.0,34.37559189207673,50.508281473702084,51.65916708943569,49.932838665835284,12.43753247303448,20.913727665048953,0.0,8.672982934164699,3.9,9.236100170605994,-116.32889600253714,-436.204943018174,-504.76690659915783,-0.0,-0.0,286.67338767010483,364.98170694537464,1.0,0.02290343112452358,0.0,0,1.1303483435512534,65.99961422222222,101.76462292651593,0.22693704352216035,10.391124999070481,0.0034127698377665015,27.196538394802232,1.2165543761166298,0.07287021669573125,-450.5373410165788,14.332397998404769
2025-01-01 13:09:00,0.25004379632698326,0.13744482100147856,0.0,0.004167396605449721,0.0022907470166913095,0.0,0.02372245088722013,0.0,0.2063213454397631,0.0,0.020000000000000004,0.0,0.0,0.0,0.13161148766814523,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.021955066018799076,0,On,0.03083936188223607,0,On,0.13385746970143855,0.10039310227607888,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,34.24989563185568,51.666666666666686,46.10666666666668,0.0,51.62828333151729,0.4433654984996776,1211.384724442251,0.0,34.24989563185568,50.3334494501611,51.62828333151729,49.686032509483006,12.43753247303448,20.85118253653993,0.0,8.676037293923944,3.9,9.236100170605994,-112.47908438135164,-436.5054141301645,-501.7905123716112,-0.0,-0.0,286.67338767010483,365.3231028341623,1.0,0.022852388362036468,0.0,0,1.1278292405524972,65.99961422222222,102.6380403201548,0.22784514883077214,10.364094422896176,0.003413269385267839,27.22028911197922,1.216812816844566,0.07287395308442318,-450.8487678308879,14.343353700723313
2025-01-01 13:10:00,0.25004379632698326,0.13744482100147856,0.0,0.004167396605449721,0.0022907470166913095,0.0,0.02372245088722013,0.0,0.2063213454397631,0.0,0.020000000000000004,0.0,0.0,0.0,0.13161148766814523,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.021955066018799076,0,On,0.03083936188223607,0,On,0.13385746970143855,0.10039310227607888,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,34.121188645564644,51.666666666666686,46.10666666666668,0.0,51.59738609151854,0.4437153151856073,1211.384724442251,0.0,34.121188645564644,50.15863506703716,51.59738609151854,49.43925955479648,12.43753247303448,20.791241835337214,0.0,8.679033772707179,3.9,9.236100170605994,-108.81677113449229,-436.79984201546506,-498.9446361633884,-0.0,-0.0,286.67338767010483,365.66840094058654,1.0,0.022803417005617218,0.0,0,1.1254123672329934,65.99961422222222,103.45447735879131,0.22872065137798112,10.338393117979624,0.003413769262831334,27.241742917702204,1.2170605836155295,0.0728776184813477,-451.15432059805676,14.354478582591767
2025-01-01 13:11:00,0.25004379632698326,0.13744482100147856,0.0,0.004167396605449721,0.0022907470166913095,0.0,0.02372245088722013,0.0,0.2063213454397631,0.0,0.020000000000000004,0.0,0.0,0.0,0.13161148766814523,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.021955066018799076,0,On,0.03083936188223607,0,On,0.13385746970143855,0.10039310227607888,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.98964587700698,51.666666666666686,46.10666666666668,0.0,51.566475823882584,0.4440658321679746,1211.384724442251,0.0,33.98964587700698,49.98383874686046,51.566475823882584,49.1925202083494,12.43753247303448,20.733755621488502,0.0,8.681975155291472,3.9,9.236100170605994,-105.33076025381393,-437.08856723226006,-496.2213505168079,-0.0,-0.0,286.67338767010483,366.01749708300355,1.0,0.022756401058583724,0.0,0,1.1230919988322563,65.99961422222222,104.21720259288915,0.22956521482637993,10.31328074279239,0.003414269432531522,27.261029376878348,1.217298284406116,0.07288121630339824,-451.4542817363172,14.365714504057191
2025-01-01 13:12:00,0.25004379632698326,0.13744482100147856,0.0,0.004167396605449721,0.0022907470166913095,0.0,0.02372245088722013,0.0,0.2063213454397631,0.0,0.020000000000000004,0.0,0.0,0.0,0.13161148766814523,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.021955066018799076,0,On,0.03083936188223607,0,On,0.13385746970143855,0.10039310227607888,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.85542792197066,51.666666666666686,46.10666666666668,0.0,51.535552957043265,0.4444170465881941,1211.3847244422511,0.0,33.85542792197066,49.80906088760926,51.535552957043265,48.945814852892276,12.43753247303448,20.67858626241488,0.0,8.684863883218567,3.9,9.236100170605994,-102.01026049285855,-437.371890230626,-493.6134030124474,-0.0,-0.0,286.67338767010483,366.3702842651396,1.0,0.022711233866242256,0.0,0,1.120862871643039,65.99961422222222,104.92975484948407,0.23038037748273607,10.289354380930561,0.003414769858602247,27.27826759064556,1.2175264776802832,0.07288474954679329,-451.74889878487284,14.377008554246874
2025-01-01 13:13:00,0.25004379632698326,0.13744482100147856,0.0,0.004167396605449721,0.0022907470166913095,0.0,0.02372245088722013,0.0,0.2063213454397631,0.0,0.020000000000000004,0.0,0.0,0.0,0.13161148766814523,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.021955066018799076,0,On,0.03083936188223607,0,On,0.13385746970143855,0.10039310227607888,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.71868295561217,51.666666666666686,46.10666666666668,0.0,51.504617895558006,0.44476895583641707,1211.384724442251,0.0,33.71868295561217,49.63430186472361,51.504617895558006,48.69914384930641,12.43753247303448,20.62560677856027,0.0,8.687702090308422,3.9,9.236100170605994,-98.84502223584855,-437.6500749242372,-491.11412637331716,-0.0,-0.0,286.67338767010483,366.7266527383555,1.0,0.022667816851714487,0.0,0,1.1187201206208632,65.99961422222222,105.59571646736383,0.231167569779876,10.26654905127443,0.003415270507260928,27.293567631449434,1.2177456790573524,0.07288822083064167,-452.03838800694194,14.388313082704698
2025-01-01 13:14:00,0.25004379632698326,0.13744482100147856,0.0,0.004167396605449721,0.0022907470166913095,0.0,0.02372245088722013,0.0,0.2063213454397631,0.0,0.020000000000000004,0.0,0.0,0.0,0.13161148766814523,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.021955066018799076,0,On,0.03083936188223607,0,On,0.13385746970143855,0.10039310227607888,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.57954819343354,51.666666666666686,46.10666666666668,0.0,51.47367102195421,0.445121557532456,1211.384724442251,0.0,33.57954819343354,49.45956203284834,51.47367102195421,48.4525075382954,12.43753247303448,20.574699589286247,-0.03641152182489549,8.690491636657152,3.9,9.236100170605994,-95.82541078901357,-437.92335229308986,-488.717369323635,-0.0,-0.0,286.67338767010483,367.08649006993375,1.0,0.022626058565404058,0.0,0,1.1166592324725373,65.99961422222222,106.21857086451664,0.231928127011994,10.24480458442775,0.003415771346556964,27.30703161716537,1.217956366351034,0.07289163243863489,-452.32293784098863,14.399585547898777
2025-01-01 13:15:00,0.222208576189036,0.1298789640183538,0.0,0.0037034762698172664,0.0021646494003058968,0.0,0.016704028143505672,0.0,0.1855045480455303,0.0,0.020000000000000004,0.0,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.53457041785313,51.666666666666686,46.10666666666668,0.0,51.4427126983585,0.0,0.0,0.0,33.53457041785313,49.28484172737127,51.4427126983585,48.20590624187767,12.43753247303448,20.525755521027993,-0.08535559008315019,8.693234140416914,3.9,9.236100170605994,-146.47134527164746,-438.19192389185736,-486.41744126947924,-0.0,-0.0,233.14446849502693,367.4496812074823,0.6,0.02258587393830907,0.0,0,1.1146760088050403,39.59976853333333,106.80162750280488,0.2326632990679218,10.223407845636498,0.0034162723462382283,6.615378466812077,1.2181589835446176,0.07289498635801034,-452.60271212821,14.410788236352566
2025-01-01 13:16:00,0.222208576189036,0.1298789640183538,0.0,0.0037034762698172664,0.0021646494003058968,0.0,0.016704028143505672,0.0,0.1855045480455303,0.0,0.020000000000000004,0.0,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.58978754975785,51.666666666666686,46.10666666666668,0.0,51.43724623677353,0.0,0.0,0.0,33.58978754975785,49.28013543136244,51.43724623677353,48.2015800286569,12.43753247303448,20.473567886616983,-0.13754322449415923,8.69593100698998,3.9,9.236100170605994,-143.42036390759296,-438.4559652101085,-483.96985534853513,-0.0,-0.0,233.14446849502693,367.8161085424562,0.6,0.0225429865197578,0.0,0,1.1125593948245824,39.59976853333333,107.40502294591523,0.23342199308425043,10.200321705492033,0.003416393697810953,6.657473878987075,1.218375405819111,0.07289828431533679,-452.87785307846553,14.421887868357068
2025-01-01 13:17:00,0.222208576189036,0.1298789640183538,0.0,0.0037034762698172664,0.0021646494003058968,0.0,0.016704028143505672,0.0,0.1855045480455303,0.0,0.020000000000000004,0.0,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.64271322949483,51.666666666666686,46.10666666666668,0.0,51.43177173803415,0.0,0.0,0.0,33.64271322949483,49.27542138609174,51.43177173803415,48.19724621012055,12.43753247303448,20.423341987765525,-0.18776912334561757,8.69858345435918,3.9,9.236100170605994,-140.50838341611143,-438.71562906142236,-481.61891854874375,-0.0,-0.0,233.14446849502693,368.185652225356,0.6,0.022501672396193186,0.0,0,1.110520427349245,39.59976853333333,107.96606663760538,0.2341551524695239,10.178241611867932,0.0034165157998829313,6.697686266369422,1.218583761531702,0.07290152780756197,-453.14848384399,14.432854782567604
2025-01-01 13:18:00,0.222208576189036,0.1298789640183538,0.0,0.0037034762698172664,0.0021646494003058968,0.0,0.016704028143505672,0.0,0.1855045480455303,0.0,0.020000000000000004,0.0,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.6934667284402,51.666666666666686,46.10666666666668,0.0,51.42628954278685,0.0,0.0,0.0,33.6934667284402,49.27069991314531,51.42628954278685,48.19290509832454,12.43753247303448,20.374975633344768,-0.2361354777663749,8.701192533745287,3.9,9.236100170605994,-137.72264203228036,-438.97104837124937,-479.3593317751596,-0.0,-0.0,233.14446849502693,368.55818923108166,0.6,0.02246185173673719,0.0,0,1.108555166502061,39.59976853333333,108.49222124785231,0.2348639685551045,10.157115219482417,0.00341663861847092,6.736111053215259,1.218784466710278,0.07290471812733475,-453.41471061795625,14.443662246706827
2025-01-01 13:19:00,0.222208576189036,0.1298789640183538,0.0,0.0037034762698172664,0.0021646494003058968,0.0,0.016704028143505672,0.0,0.1855045480455303,0.0,0.020000000000000004,0.0,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.742157934921394,51.666666666666686,46.10666666666668,0.0,51.42079997394635,0.0,0.0,0.0,33.742157934921394,49.26597131737049,51.42079997394635,48.18855698908257,12.43753247303448,20.328374680100143,-0.2827364310109992,8.703759148841625,3.9,9.236100170605994,-135.05491040369077,-439.2223382410557,-477.18622509367543,-0.0,-0.0,233.14446849502693,368.93359491046607,0.6,0.0224234509096442,0.0,0,1.1066599783505755,39.59976853333333,108.98684619495782,0.2355495443830451,10.136243123303172,0.0034167621213307253,6.772836282680322,1.2189779048097193,0.07290785638657811,-453.67662458923314,14.454286348177455
2025-01-01 13:20:00,0.3279778069582668,0.1298789640183538,0.10300793312691582,0.00546629678263778,0.0021646494003058968,0.0017167988854485969,0.016704028143505672,0.0,0.1855045480455303,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.788888903952675,51.666666666666686,46.10666666666668,0.0,51.415303338090474,0.0,0.0,0.0,33.788888903952675,49.261235888192786,51.415303338090474,48.184202163243945,12.43753247303448,20.283451702277674,-0.327659408833469,8.706284074391851,3.9,9.236100170605994,2389.9347824132765,-439.4695977712036,-475.0950894088598,-0.0,-0.0,233.14446849502693,369.3117420614964,0.6,0.022386401435625362,0.0,0,1.1048314832504769,39.59976853333333,109.45179033565587,0.23621291077422477,10.116234514933065,0.0034168862778218745,6.807943858916866,1.2191644321373798,0.07291094353925089,-453.9343038313551,14.46470606015152
2025-01-01 13:21:00,0.3279778069582668,0.1298789640183538,0.10300793312691582,0.00546629678263778,0.0021646494003058968,0.0017167988854485969,0.016704028143505672,0.0,0.1855045480455303,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.5538615711599,51.666666666666686,46.10666666666668,0.0,51.40979992662462,0.0,0.0,0.0,33.5538615711599,49.256493900715085,51.40979992662462,48.179840887760314,12.43753247303448,20.480692205940848,-0.13041890517029486,8.708767976254254,3.9,9.236100170605994,2378.5644181266516,-439.71290990063693,-484.3036942419908,-0.0,-0.0,233.14446849502693,369.6925012353433,0.6,0.022548843654912915,0.0,0,1.1128484608158107,39.59976853333333,107.29003088216227,0.23336131451993591,10.204419315393032,0.0034170110587949006,6.606554462919673,1.2183453913919675,0.07291398040591889,-454.1878153443636,14.474905443726728
2025-01-01 13:22:00,0.3279778069582668,0.1298789640183538,0.10300793312691582,0.00546629678263778,0.0021646494003058968,0.0017167988854485969,0.016704028143505672,0.0,0.1855045480455303,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.32777278437156,51.666666666666686,46.10666666666668,0.0,51.404331617779015,0.0,0.0,0.0,33.32777278437156,49.2517848973545,51.404331617779015,48.17551153714224,12.43753247303448,20.67028311447666,0.0,8.711211489129973,3.9,9.236100170605994,2367.7979500169404,-439.95232829677985,-493.22137310614636,-0.0,-0.0,233.14446849502693,370.0757407984215,0.6,0.02270443215197081,0.0,0,1.1205271880322196,39.59976853333333,105.44124163660621,0.2306568741661692,10.288335544720946,0.003417132229959213,6.41342320473265,1.2175591511652852,0.0729169677688151,-454.4372229837359,14.484894686956054
2025-01-01 13:23:00,0.3279778069582668,0.1298789640183538,0.10300793312691582,0.00546629678263778,0.0021646494003058968,0.0017167988854485969,0.016704028143505672,0.0,0.1855045480455303,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,33.10996528062334,51.666666666666686,46.10666666666668,0.0,51.39889708253006,0.0,0.0,0.0,33.10996528062334,49.247107623660995,51.39889708253006,48.17121289422646,12.43753247303448,20.852788085982514,0.0,8.713615392700534,3.9,9.236100170605994,2357.4021027517515,-440.18787998209666,-501.86682953779206,-0.0,-0.0,233.14446849502693,370.46132698596284,0.6,0.022853699362164463,0.0,0,1.1278939420732004,39.59976853333333,103.69085080306313,0.22808687276945872,10.369627141589188,0.003417249934851939,6.227921353080211,1.2168032536825846,0.07291990658718014,-454.6826054385908,14.494725456494091
2025-01-01 13:24:00,0.3279778069582668,0.1298789640183538,0.10300793312691582,0.00546629678263778,0.0021646494003058968,0.0017167988854485969,0.016704028143505672,0.0,0.1855045480455303,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,32.89989692281665,51.666666666666686,46.10666666666668,0.0,51.39349508956088,0.0,0.0,0.0,32.89989692281665,49.242460917425866,51.39349508956088,48.16694383135836,12.43753247303448,21.028671920622543,0.0,8.715980738795306,3.9,9.236100170605994,2347.393411125555,-440.4195895792997,-510.255119573549,-0.0,-0.0,233.14446849502693,370.8491239626255,0.6,0.02299708713473309,0.0,0,1.134970529433725,39.59976853333333,102.07044921262336,0.225640641867962,10.447237915825191,0.003417364306253588,6.049526946070946,1.2160756663574777,0.07292279815268789,-454.92406921832685,14.504479639027148
2025-01-01 13:25:00,0.3279778069582668,0.1298789640183538,0.10300793312691582,0.00546629678263778,0.0021646494003058968,0.0017167988854485969,0.016704028143505672,0.0,0.1855045480455303,0.10576923076923077,0.020000000000000004,0.10300793312691582,0.0,0.0,0.12404563068502047,0,0.005833333333333337,1,0.04162451385608849,0.031218385392066356,On,0,0,Off,0.0017673848684210526,0.0,On,0.014936643275084618,0,On,0.020110373798836297,0,On,0.12376966039060552,0.09282724529295412,On,0,0,Off,On,2522.433612991453,21.111111111111143,0.8005208676345467,0.0,3.0188649414764246,0.10576923076923077,1,2416.6643822222222,2416.6643822222222,Off,0.0,22.222222222222285,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,935.7760577777777,Off,0.0,0.0,32.69708756453879,51.666666666666686,46.10666666666668,0.0,51.3881244881487,0.0,0.0,0.0,32.69708756453879,49.23784369252482,51.3881244881487,48.16270329471289,12.43753247303448,21.198346214286147,0.0,8.718308900765862,3.9,9.236100170605994,2337.758269587102,-440.64750293995326,-518.3996189859893,-0.0,-0.0,233.14446849502693,371.23899387456936,0.6,0.023134985926803964,0.0,0,1.1417762202643942,39.59976853333333,100.57980708661078,0.22330879254892888,10.522072141738132,0.003417475468036414,5.877778404249364,1.2153745897543795,0.07292564414974197,-455.1617537021666,14.514250762213344
