Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:12:00,5.860087844519305,0.13501205036613143,0.0,0.09766813074198842,0.0022502008394355236,0.0,0.04305333618545279,5.500065542222223,0.31696896611162945,0.0,0.0,0.0,0.0,0.13501205036613143,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.037966695103581444,0,On,0.018483657411501077,0,On,0.11922495926868171,0.08941871945151125,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Lower On,5500.065542222223,1.0,23.082634590829684,51.666666666666686,46.10666666666668,0.0,50.15094263692408,0.515807363678864,1356.1881848812302,5500.065542222223,23.082634590829684,48.84249283204146,50.15094263692408,48.188267929600144,12.43753247303448,16.281975247892813,0.0,0.5003794019939707,2.8,9.236100170605994,-668.8787398227134,704.7166771551715,-908.5752790849706,-0.0,-0.0,365.20654204743255,0.0,2.0,0.05171180996498483,0.0,0,0.3068646006405066,131.99922844444444,-125.5100027851753,0.23650506292602533,7.38710093356095,0.0026553448837327454,55.670555646648324,1.2377892441609395,0.3845332127691402,1152.4118050188758,-447.69512786370433
2025-01-01 00:13:00,5.860087844519305,0.13501205036613143,0.0,0.09766813074198842,0.0022502008394355236,0.0,0.04305333618545279,5.500065542222223,0.31696896611162945,0.0,0.0,0.0,0.0,0.13501205036613143,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.037966695103581444,0,On,0.018483657411501077,0,On,0.11922495926868171,0.08941871945151125,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Lower On,5500.065542222223,1.0,23.342947966505562,51.666666666666686,46.10666666666668,0.0,50.1315943697372,0.5160721263016019,1356.18818488123,5500.065542222223,23.342947966505562,49.189484241478226,50.1315943697372,48.71842917734875,12.43753247303448,16.24582669606781,0.0,0.5061749266773727,2.8,9.236100170605994,-663.1925583084223,707.0560891428124,-905.1704684791679,-0.0,-0.0,365.20654204743255,0.0,2.0,0.05165652832854991,0.0,0,0.3065365522256697,131.99922844444444,-123.22863187668693,0.23706161178521468,7.370136177994062,0.0026554657259921476,55.70340476011367,1.2379437666181985,0.3844273318380277,1149.1909703157553,-442.13488117294287
2025-01-01 00:14:00,5.860087844519305,0.13501205036613143,0.0,0.09766813074198842,0.0022502008394355236,0.0,0.04305333618545279,5.500065542222223,0.31696896611162945,0.0,0.0,0.0,0.0,0.13501205036613143,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.037966695103581444,0,On,0.018483657411501077,0,On,0.11922495926868171,0.08941871945151125,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Lower On,5500.065542222223,1.0,23.602683134460676,51.666666666666686,46.10666666666668,0.0,50.11226541209361,0.5163368962280791,1356.18818488123,5500.065542222223,23.602683134460676,49.536453731234175,50.11226541209361,49.24854789080446,12.43753247303448,16.210478777545525,0.0,0.5126664317222502,2.8,9.236100170605994,-657.7132504631259,708.9697128734284,-901.8458593812553,-0.0,-0.0,365.20654204743255,0.0,2.0,0.05160245698957417,0.0,0,0.30621568587324227,131.99922844444444,-121.07393312930301,0.2376074930557405,7.35299348034286,0.0026555866244633913,55.73513256123728,1.2380949019392906,0.38430870110624327,1145.5851437022675,-436.61543082883907
2025-01-01 00:15:00,5.842723874759336,0.13430907301195288,0.0,0.09737873124598893,0.0022384845501992145,0.0,0.03336528295212511,5.500065542222223,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Lower On,5500.065542222223,1.0,23.892137800169394,51.666666666666686,46.10666666666668,0.0,50.092955811448974,0.11505435477003956,302.04191138210285,5500.065542222223,23.892137800169394,49.88340134999724,50.092955811448974,49.778624119271385,12.43753247303448,16.175901825818872,0.0,0.5198368068239992,2.8,9.236100170605994,-669.7298841259854,710.4424890794228,-898.5983480106348,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05154955153161219,0.0,0,0.30590173801026477,131.99922844444444,-119.03971962253826,0.23814306769528948,7.336275092152511,0.002655707577029954,55.746097052667466,1.2382427745949094,0.38417762160458707,1141.6044326647018,-431.161943585279
2025-01-01 00:16:00,5.842723874759336,0.13430907301195288,0.0,0.09737873124598893,0.0022384845501992145,0.0,0.03336528295212511,5.500065542222223,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Lower On,5500.065542222223,1.0,24.217495755057655,51.666666666666686,46.10666666666668,0.0,50.31908895400945,0.11436754025589772,302.0419113821028,5500.065542222223,24.217495755057655,50.31908895400946,50.31908895400946,50.31908895400945,12.43753247303448,16.141868339744796,-0.024798326921889213,0.527665903570644,2.8,9.236100170605994,-664.6016820994035,711.4655528059798,-895.4063103471665,-0.0,-0.0,347.9081835071877,0.0,2.0,0.051497464653088076,0.0,0,0.30559264770405165,131.99922844444444,-117.10355525942472,0.23867171272382706,7.319853416632011,0.0026558285389437415,55.776002550515884,1.238388356142848,0.38403444911341983,1137.260671577197,-425.7951187712172
2025-01-01 00:17:00,5.842723874759336,0.13430907301195288,0.0,0.09737873124598893,0.0022384845501992145,0.0,0.03336528295212511,5.500065542222223,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Lower On,5500.065542222223,1.0,24.547766931595845,51.666666666666686,46.10666666666668,0.0,50.75474916126377,0.11306720086286565,302.0419113821028,5500.065542222223,24.547766931595845,50.754749161263774,50.754749161263774,50.75474916126377,12.43753247303448,16.108555882607412,-0.05811078405927361,0.5361311687833855,2.8,9.236100170605994,-659.6562045230672,712.035262439511,-892.2861578867081,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05144646885404807,0.0,0,0.3052900320052905,131.99922844444444,-115.27823014354679,0.23919066215581003,7.303828495649533,0.0026559495515210614,55.80489772565851,1.238530884642081,0.3838795827807336,1132.5670598123927,-420.53179737288167
2025-01-01 00:18:00,5.842723874759336,0.13430907301195288,0.0,0.09737873124598893,0.0022384845501992145,0.0,0.03336528295212511,5.500065542222223,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Lower On,5500.065542222223,1.0,24.877529045049187,51.666666666666686,46.10666666666668,0.0,51.190381558042496,0.11179617855426313,302.04191138210285,5500.065542222223,24.877529045049187,51.1903815580425,51.1903815580425,51.190381558042496,12.43753247303448,16.075938465508585,-0.09072820115810032,0.5452081885646278,2.8,9.236100170605994,-654.8841107081788,712.1523559581004,-889.2351897506252,-0.0,-0.0,347.9081835071877,0.0,2.0,0.051396525163387385,0.0,0,0.3049936596543811,131.99922844444444,-113.55710446474123,0.23970023678774152,7.288185984604418,0.0026560706128566695,55.8328188913267,1.238670469276019,0.3837134553672415,1127.5378497116687,-415.3854937535683
2025-01-01 00:19:00,5.842723874759336,0.13430907301195288,0.0,0.09737873124598893,0.0022384845501992145,0.0,0.03336528295212511,5.500065542222223,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Lower On,5500.065542222223,1.0,25.20679957474914,51.666666666666686,46.10666666666668,0.0,51.62598618721128,0.11055349280664967,302.0419113821028,5500.065542222223,25.20679957474914,51.62598618721128,51.62598618721128,51.62598618721128,12.43753247303448,16.043991311316212,-0.12267535535047358,0.5548711544469966,2.8,9.236100170605994,-650.27746565589,711.8212186183439,-886.2508364507323,-0.0,-0.0,347.9081835071877,0.0,2.0,0.051347596408832054,0.0,0,0.3047033100662188,131.99922844444444,-111.93481271234529,0.24020074383981854,7.272300961141475,0.002656191721114433,55.85980068779185,1.2388072141801942,0.38353652490632245,1122.1880782946546,-410.36685967631075
2025-01-01 00:20:00,0.342658332537114,0.13430907301195288,0.0,0.005710972208951899,0.0022384845501992145,0.0,0.03336528295212511,0.0,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,25.37852625919868,51.666666666666686,46.10666666666668,0.0,52.061563090163915,0.10933820634393178,302.04191138210285,0.0,25.37852625919868,52.061563090163915,52.061563090163915,52.061563090163915,12.43753247303448,16.012690764113245,-0.15397590255344085,0.5650932616296036,2.8,9.236100170605994,-645.829138039921,711.0492482915348,-883.3306500805736,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05129964708259489,0.0,0,0.30441877253298005,131.99922844444444,-110.40667146653495,0.2406924779840751,7.257383831821225,0.0026563128745241203,55.88587620806713,1.2389412188195204,0.38334926759343,1116.5333373137173,-405.4840890221825
2025-01-01 00:21:00,0.342658332537114,0.13430907301195288,0.0,0.005710972208951899,0.0022384845501992145,0.0,0.03336528295212511,0.0,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,25.381270843116567,51.666666666666686,46.10666666666668,0.0,52.05545225655886,0.10935507112606305,302.04191138210285,0.0,25.381270843116567,52.03399266096773,52.05545225655886,52.02326286317218,12.43753247303448,15.982014215399566,-0.1846524512671195,0.5758470480526393,2.8,9.236100170605994,-641.5322275570095,709.8463063139611,-880.4722961955667,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05125264323228723,0.0,0,0.30413984557677815,131.99922844444444,-108.96811486863055,0.2411757221482648,7.242809879658266,0.002656434071378434,55.91107709970506,1.2390725782947751,0.38315217174304605,1110.58957689749,-400.74327058352884
2025-01-01 00:22:00,0.342658332537114,0.13430907301195288,0.0,0.005710972208951899,0.0022384845501992145,0.0,0.03336528295212511,0.0,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,25.383590977727863,51.666666666666686,46.10666666666668,0.0,52.04933866499647,0.10937194872656682,302.04191138210285,0.0,25.383590977727863,52.006422000663946,52.04933866499647,51.984963668497684,12.43753247303448,15.95194004450414,-0.21472662216254612,0.5871046819779075,2.8,9.236100170605994,-637.3801778118452,708.224243190362,-877.6735471243303,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05120655237325565,0.0,0,0.303866336429458,131.99922844444444,-107.61481419470249,0.241650748129022,7.227958781825933,0.0026565553100302386,55.93543364629802,1.2392013835890274,0.38294573267181836,1104.3729385894258,-396.14869539906374
2025-01-01 00:23:00,0.342658332537114,0.13430907301195288,0.0,0.005710972208951899,0.0022384845501992145,0.0,0.03336528295212511,0.0,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,25.38550125760719,51.666666666666686,46.10666666666668,0.0,52.04322235414813,0.1093888390480966,302.04191138210285,0.0,25.38550125760719,51.97885114499327,52.04322235414813,51.94666554041586,12.43753247303448,15.922447563504415,-0.2442191031622709,0.598838204791685,2.8,9.236100170605994,-633.3667591335761,706.1964897868154,-874.9322757922257,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05116134340752349,0.0,0,0.3035980605515848,131.99922844444444,-106.34266684853806,0.24211781715967656,7.21342933877067,0.0026566765888899465,55.95897484282027,1.2393277217954788,0.38273044838451664,1097.899614083008,-391.7031242961926
2025-01-01 00:24:00,0.342658332537114,0.13430907301195288,0.0,0.005710972208951899,0.0022384845501992145,0.0,0.03336528295212511,0.0,0.3092930495849889,0.0,0.0,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,Off,0.0,16.666666666666686,0.0,0.0,0.0,0.0,0,0.0,18123.810582222224,Off,0.0,0.0,25.38701565495188,51.666666666666686,46.10666666666668,0.0,52.0371033613653,0.1094057419968317,302.04191138210285,0.0,25.38701565495188,51.951280128467545,52.0371033613653,51.908368512018676,12.43753247303448,15.893516967050623,-0.27314969961606295,0.6110197349113278,2.8,9.236100170605994,-629.4860479885771,703.7777057874885,-872.2464500851167,-0.0,-0.0,347.9081835071877,0.0,2.0,0.051116986549976144,0.0,0,0.3033348411944176,131.99922844444444,-105.14778141064798,0.242577180424234,7.199817137684035,0.002656797906423049,55.981728464185124,1.2394516763249384,0.3825068159551935,1091.1857263928741,-387.40802060538573
2025-01-01 00:25:00,1.2445062492037808,0.13430907301195288,0.7730125000000001,0.020741770820063014,0.0022384845501992145,0.012883541666666668,0.03336528295212511,0.0,0.3092930495849889,0.9018479166666669,0.7730125000000001,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,13090.188692964035,16.666666666666686,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,25.388147552013038,51.666666666666686,46.10666666666668,0.0,52.03098172273586,0.10942265748232693,302.0419113821028,0.0,25.388147552013038,51.92370898442203,52.03098172273586,51.870072615265116,12.43753247303448,15.865129286304171,-0.30153738036251454,0.6236216379441444,2.8,9.236100170605994,12464.456281092904,6636.453284114821,-869.6141276714878,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05107345326060514,0.0,0,0.3030765089978372,131.99922844444444,-104.02646770683037,0.24302907952763722,7.185897629211368,0.0026569192611477794,56.00372112813536,1.2395733270962581,0.382275328509717,1084.2472305877793,-383.26375239781237
2025-01-01 00:26:00,1.2445062492037808,0.13430907301195288,0.7730125000000001,0.020741770820063014,0.0022384845501992145,0.012883541666666668,0.03336528295212511,0.0,0.3092930495849889,0.9018479166666669,0.7730125000000001,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,13090.188692964035,16.666666666666686,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,25.28272288555428,51.666666666666686,46.10666666666668,0.0,52.02485747313744,0.10943958541737035,302.04191138210285,0.0,25.28272288555428,51.89613774506515,52.02485747313744,51.831777881029005,12.43753247303448,15.98804773510599,-0.17861893156069542,0.7506820087817833,2.8,9.236100170605994,12441.981282773097,6565.446860261796,-881.0341995610952,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05126188884982299,0.0,0,0.3041947102727674,131.99922844444444,-115.08139413703068,0.2411375609998089,7.246156805481489,0.0026570406516329003,55.80338222107699,1.239046268535313,0.3799334453505502,1014.6926877061144,-384.7156333691718
2025-01-01 00:27:00,1.2445062492037808,0.13430907301195288,0.7730125000000001,0.020741770820063014,0.0022384845501992145,0.012883541666666668,0.03336528295212511,0.0,0.3092930495849889,0.9018479166666669,0.7730125000000001,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,13090.188692964035,16.666666666666686,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,25.17973373776607,51.666666666666686,46.10666666666668,0.0,52.018740246988166,0.10945649916839847,302.04191138210285,0.0,25.17973373776607,51.86857538298949,52.018740246988166,51.79349295099015,12.43753247303448,16.107516647596277,-0.05915001907040818,0.8752400989589086,2.8,9.236100170605994,12421.016604192804,6496.767977048959,-892.1888875723355,-0.0,-0.0,347.9081835071877,0.0,2.0,0.0514448777616985,0.0,0,0.3052805902565147,131.99922844444444,-124.89138470608215,0.23931523666201543,7.304365296353554,0.002657161659326473,55.608183627299816,1.2385344281449282,0.377623585361269,947.2253790456484,-385.9272079215436
2025-01-01 00:28:00,1.2445062492037808,0.13430907301195288,0.7730125000000001,0.020741770820063014,0.0022384845501992145,0.012883541666666668,0.03336528295212511,0.0,0.3092930495849889,0.9018479166666669,0.7730125000000001,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,13090.188692964035,16.666666666666686,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,25.07903652940962,51.666666666666686,46.10666666666668,0.0,52.01262982430171,0.10947339932835921,302.04191138210285,0.0,25.07903652940962,51.84102169311226,52.01262982430171,51.75521762751754,12.43753247303448,16.22373969564014,0.0,0.9973836607395704,2.8,9.236100170605994,12400.520722586542,6430.1244110953385,-903.092544924324,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05162274370870072,0.0,0,0.30633606990093903,131.99922844444444,-134.4836089603573,0.23755752255354948,7.361258765768235,0.002657282293571754,55.41782021626421,1.2380368973885494,0.3753446975482481,881.7617187424355,-387.1071135719509
2025-01-01 00:29:00,1.2445062492037808,0.13430907301195288,0.7730125000000001,0.020741770820063014,0.0022384845501992145,0.012883541666666668,0.03336528295212511,0.0,0.3092930495849889,0.9018479166666669,0.7730125000000001,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,13090.188692964035,16.666666666666686,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,24.980516610215943,51.666666666666686,46.10666666666668,0.0,52.006525998074984,0.10949028645503144,302.04191138210285,0.0,24.980516610215943,51.81347648244077,52.006525998074984,51.71695172462367,12.43753247303448,16.336879484629677,0.0,1.1171917452053561,2.8,9.236100170605994,12380.626235880754,6365.411919032347,-913.756146271545,-0.0,-0.0,347.9081835071877,0.0,2.0,0.0517957465118278,0.0,0,0.30736269101760905,131.99922844444444,-143.714494318924,0.23586061575129683,7.416323174471162,0.0026574025631634145,55.23204771068805,1.2375529471523616,0.3730958611651948,818.2249476520091,-388.2828345445158
2025-01-01 00:30:00,1.2445062492037808,0.13430907301195288,0.7730125000000001,0.020741770820063014,0.0022384845501992145,0.012883541666666668,0.03336528295212511,0.0,0.3092930495849889,0.9018479166666669,0.7730125000000001,0.0,0.0,0.13430907301195288,0,1,0,0,Off,0,0,Off,0,0,Off,0.06079110788616025,0.04559333091462018,On,0,0,Off,0.005086641081871345,0.0,On,0.028278641870253765,0,On,0.011745044023765255,0,On,0.11828765612977697,0.0887157420973327,On,0.06172839468737013,0,On,0.05674084685791626,0,On,0,0,Off,On,13090.188692964035,16.666666666666686,0.8000000000000002,5935.469805924854,22.654763227777778,0.9018479166666669,1,18123.810582222224,18123.810582222224,Off,0.0,0.0,24.892747963701687,51.666666666666686,46.10666666666668,0.0,52.000428571672416,0.0,0.0,0.0,24.892747963701687,51.78593956763644,52.000428571672416,51.67869506561846,12.43753247303448,16.4470794552232,0.0,1.2347386502593536,2.8,9.236100170605994,12361.344430195502,6302.559057285644,-924.1892532208356,-0.0,-0.0,347.9081835071877,0.0,2.0,0.05196411582162226,0.0,0,0.3083618163826887,131.99922844444444,-152.56319305488378,0.2342211324436138,7.470266255423326,0.002657522476459685,55.05065042079564,1.2370819333149852,0.3708762157003675,756.5427894070102,-389.4535380462205
