occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,hot_water_dishwasher,dishwasher,cooking_range,hot_water_fixtures,electric_vehicle_charging,electric_vehicle_discharging,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.75,0.841,0.706,0.105,0.611,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.611,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.788,0.604,0.147,0.497,0.0,0.133,0.0,0.0,1.0,0,0,0,0,0
0.75,0.709,0.451,0.211,0.326,0.0,0.0,0.0,0.11,1.0,0,0,0,0,0
0.75,0.709,0.451,0.211,0.326,0.0,0.0,0.0,0.0366,1.0,0,0,0,0,0
0.75,0.709,0.451,0.211,0.326,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.672,0.329,0.253,0.262,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.616,0.146,0.316,0.168,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.616,0.146,0.316,0.168,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.616,0.146,0.316,0.168,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.61,0.116,0.316,0.14,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.585,0.0483,0.358,0.0792,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.575,0.0171,0.379,0.0499,0.0,0.0,0.0,0.115,1.0,0,0,0,0,0
1.0,0.596,0.019,0.316,0.0507,0.0,0.0,0.0,0.178,1.0,0,0,0,0,0
1.0,0.624,0.0269,0.232,0.0805,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.666,0.0388,0.105,0.125,0.0,0.0,0.0,0.229,1.0,0,0,0,0,0
1.0,0.666,0.0388,0.105,0.125,0.0,0.0,0.0,0.0185,1.0,0,0,0,0,0
1.0,0.666,0.0388,0.105,0.125,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.678,0.0473,0.105,0.186,0.0,0.0,0.0,0.178,1.0,0,0,0,0,0
1.0,0.695,0.06,0.105,0.277,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.713,0.0659,0.0632,0.308,0.0,0.0,0.0,0.231,1.0,0,0,0,0,0
1.0,0.74,0.0747,0.0,0.353,0.0,0.0,0.0,0.115,1.0,0,0,0,0,0
0.9,0.739,0.0774,0.0421,0.351,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.65,0.715,0.0726,0.147,0.308,0.0,0.0,0.0,0.206,0,0.4,0,0,0,0
0.5,0.68,0.0595,0.211,0.248,0.0,0.0,0.0,0.0633,0,1.0,0,0,0,0
0.5,0.68,0.0595,0.211,0.248,0.0,0.0,0.0,0.127,0,1.0,0,0,0,0
0.5,0.684,0.0641,0.211,0.254,0.0,0.0,0.0,0.18,0,1.0,0,0,0,0
0.4,0.664,0.06,0.253,0.22,0.0,0.0,0.0,0.0633,0,0.2,0,0,0,0
0.25,0.626,0.0435,0.316,0.156,0.0,0.0,0.0,0.253,0,0,0,0,0,0
0.25,0.626,0.0435,0.316,0.156,0.0,0.0,0.0,0.213,0,0,0,0,0,0
0.15,0.6,0.0324,0.358,0.113,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0186,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.186,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.1,0.587,0.0339,0.379,0.0888,0.0,0.0,0.0,0.181,0,0,0,0,0,0
0.25,0.626,0.0609,0.316,0.148,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.25,0.626,0.0609,0.316,0.148,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.626,0.0609,0.316,0.148,0.0,0.0,0.0,0.107,0,0,0,0,0,0
0.25,0.626,0.0634,0.316,0.148,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.626,0.0673,0.316,0.147,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.626,0.0673,0.316,0.147,0.0,0.0,0.0,0.304,0,0,0,0,0,0
0.25,0.626,0.0673,0.316,0.147,0.0,0.0,0.0,0.272,0,0,0,0,0,0
0.25,0.626,0.0686,0.316,0.148,0.0,0.0,0.0,0.317,0,0,0,0,0,0
0.35,0.651,0.0924,0.274,0.189,0.0,0.0,0.0,0.258,0,0,0,0,0,0
0.5,0.69,0.125,0.211,0.249,0.0,0.0,0.0,0.19,0,0,0,0,0,0
0.5,0.69,0.125,0.211,0.249,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.697,0.131,0.211,0.258,0.0,0.0,0.0,0.0878,0,0,0,0,0,0
0.5,0.709,0.139,0.211,0.272,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.709,0.139,0.211,0.272,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.4,0.68,0.115,0.253,0.228,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.641,0.0841,0.316,0.173,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.65,0.0937,0.316,0.191,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.35,0.685,0.125,0.274,0.248,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.738,0.172,0.211,0.333,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.75,0.187,0.211,0.373,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.767,0.209,0.211,0.433,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.5,0.767,0.209,0.211,0.433,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.767,0.209,0.211,0.433,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.771,0.237,0.211,0.467,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.4,0.734,0.226,0.253,0.424,0.0,0.0,0.4,0.0,0,1.0,0,0,0,0
0.25,0.669,0.147,0.316,0.284,0.0,0.0,0.6,0.127,0,1.0,0,0,0,0
0.35,0.713,0.2,0.274,0.377,0.0,0.0,0.0,0.0633,0,1.0,0,0,0,0
0.6,0.814,0.396,0.168,0.609,0.0,0.0,0.0,0.127,0,0.6,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.19,1.0,0,0,0,0,0
0.65,0.829,0.498,0.147,0.652,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.767,0.387,0.211,0.513,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.5,0.76,0.422,0.211,0.477,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.6,0.785,0.568,0.168,0.499,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.611,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.611,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.818,0.691,0.105,0.552,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.753,0.582,0.147,0.409,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.65,0.68,0.364,0.253,0.27,0.0,0.0,0.0,0.0,0,0.0667,0,0,0,0
0.6,0.665,0.321,0.274,0.243,0.0,0.0,0.0,0.0,0,0.0667,0,0,0,0
0.85,0.693,0.381,0.211,0.31,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.67,0.276,0.211,0.286,0.0,0.0,0.0,0.116,1.0,0,0,0,0,0
1.0,0.67,0.276,0.211,0.286,0.0,0.0,0.0,0.0386,1.0,0,0,0,0,0
1.0,0.648,0.224,0.253,0.239,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.61,0.116,0.316,0.14,0.0,0.0,0.0,0.0811,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0882,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.599,0.0562,0.316,0.0866,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0357,0.316,0.0678,0.0,0.0,0.0,0.116,1.0,0,0,0,0,0
1.0,0.596,0.0357,0.316,0.0678,0.0,0.0,0.0,0.135,1.0,0,0,0,0,0
1.0,0.596,0.0357,0.316,0.0678,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0308,0.316,0.0629,0.0,0.0,0.0,0.113,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0555,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0555,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0555,0.0,0.0,0.0,0.121,1.0,0,0,0,0,0
1.0,0.596,0.0212,0.316,0.053,0.0,0.0,0.0,0.365,1.0,0,0,0,0,0
1.0,0.582,0.017,0.358,0.0493,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.199,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.575,0.0189,0.379,0.0595,0.0,0.0,0.0,0.364,1.0,0,0,0,0,0
1.0,0.596,0.0235,0.316,0.0746,0.0,0.0,0.0,0.183,1.0,0,0,0,0,0
1.0,0.618,0.0322,0.274,0.125,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.651,0.0453,0.211,0.201,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.668,0.0512,0.168,0.232,0.0,0.0,0.0,0.564,1.0,0,0,0,0,0
1.0,0.695,0.06,0.105,0.277,0.0,0.0,0.0,0.25,1.0,0,0,0,0,0
1.0,0.713,0.0685,0.105,0.306,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.739,0.0813,0.105,0.348,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0
1.0,0.739,0.0813,0.105,0.348,0.0,0.0,0.0,0.194,1.0,0,0,0,0,0
1.0,0.739,0.0813,0.105,0.348,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.719,0.0772,0.147,0.314,0.0,0.0,0.4,0.17,0,0.4,0,0,0,0
0.75,0.69,0.0711,0.211,0.262,0.0,0.0,0.6,0.0189,0,1.0,0,0,0,0
0.75,0.69,0.0711,0.211,0.262,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.75,0.69,0.0711,0.211,0.262,0.0,0.0,0.0,0.0892,0,0.6,0,0,0,0
0.75,0.69,0.0757,0.211,0.265,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.75,0.69,0.0827,0.211,0.269,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.75,0.69,0.0827,0.211,0.269,0.0,0.0,0.0,0.243,0,0,0,0,0,0
0.75,0.69,0.0827,0.211,0.269,0.0,0.0,0.0,0.246,0,0,0,0,0,0
0.75,0.664,0.0711,0.253,0.224,0.0,0.0,0.0,0.299,0,0,0,0,0,0
0.75,0.626,0.0538,0.316,0.156,0.0,0.0,0.0,0.103,0,0,0,0,0,0
0.75,0.626,0.0538,0.316,0.156,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.75,0.626,0.0538,0.316,0.156,0.0,0.0,0.4,0.127,0,0,0,0,0,0
0.75,0.626,0.0556,0.316,0.154,0.0,0.0,1.0,0.0633,0,0,0,0,0,0
0.75,0.626,0.0583,0.316,0.151,0.0,0.0,0.667,0.0,0,0,0,0,0,0
0.75,0.626,0.0583,0.316,0.151,0.0,0.0,0.0,0.0633,0,0,0,0,0,0
0.75,0.626,0.0583,0.316,0.151,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.75,0.651,0.0773,0.274,0.189,0.0,0.0,0.0,0.115,0,0,0,0,0,0
0.65,0.664,0.0879,0.253,0.207,0.0,0.0,0.0,0.179,0,0,0,0,0,0
0.5,0.626,0.0609,0.316,0.148,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.626,0.0609,0.316,0.148,0.0,0.0,0.0,0.168,0,0,0,0,0,0
0.5,0.626,0.0634,0.316,0.148,0.0,0.0,0.0,0.056,0,0,0,0,0,0
0.5,0.626,0.0673,0.316,0.147,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.5,0.626,0.0673,0.316,0.147,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.5,0.626,0.0673,0.316,0.147,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.4,0.6,0.0467,0.358,0.108,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.562,0.0159,0.421,0.0493,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.597,0.047,0.379,0.106,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.65,0.0937,0.316,0.191,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.65,0.0937,0.316,0.191,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.25,0.65,0.0937,0.316,0.191,0.0,0.0,0.0,0.127,0,0,0,0,0,0
0.25,0.656,0.101,0.316,0.211,0.0,0.0,0.0,0.127,0,0.333,0,0,0,0
0.25,0.665,0.112,0.316,0.241,0.0,0.0,0.0,0.0,0,1.0,0,0,0,0
0.35,0.706,0.151,0.274,0.318,0.0,0.0,0.0,0.0633,0,1.0,0,0,0,0
0.6,0.809,0.248,0.168,0.51,0.0,0.0,0.0,0.0,0,0.6,0,0,0,0
0.75,0.876,0.347,0.105,0.676,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.752,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.752,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.885,0.41,0.105,0.752,0.0,0.0,0.0,0.119,1.0,0,0,0,0,0
0.75,0.879,0.475,0.105,0.749,0.0,0.0,0.0,0.186,1.0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.253,1.0,0,0,0,0,0
0.75,0.87,0.572,0.105,0.745,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.859,0.626,0.105,0.692,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.611,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.611,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.841,0.706,0.105,0.611,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.85,0.818,0.691,0.105,0.552,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.783,0.669,0.105,0.464,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.783,0.669,0.105,0.464,0.0,0.0,0.0,0.115,1.0,0,0,0,0,0
1.0,0.783,0.669,0.105,0.464,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.759,0.564,0.105,0.44,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.703,0.354,0.147,0.357,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.67,0.276,0.211,0.286,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.648,0.224,0.253,0.239,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
1.0,0.61,0.116,0.316,0.14,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.115,1.0,0,0,0,0,0
1.0,0.601,0.0699,0.316,0.0991,0.0,0.0,0.0,0.115,1.0,0,0,0,0,0
1.0,0.585,0.0492,0.358,0.0792,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
1.0,0.587,0.0346,0.379,0.0919,0.0,0.0,0.0,0.12,1.0,0,0,0,0,0
1.0,0.626,0.0593,0.316,0.156,0.0,0.0,0.0,0.1,1.0,0,0,0,0,0
1.0,0.626,0.0593,0.316,0.156,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.626,0.0593,0.316,0.156,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.651,0.0877,0.274,0.201,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
1.0,0.69,0.13,0.211,0.269,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.9,0.69,0.13,0.211,0.269,0.0,0.0,0.0,0.161,1.0,0,0,0,0,0
0.75,0.69,0.13,0.211,0.269,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.715,0.167,0.168,0.309,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.754,0.221,0.105,0.369,0.0,0.0,0.0,0.183,1.0,0,0,0,0,0
0.75,0.754,0.221,0.105,0.369,0.0,0.0,0.0,0.0988,1.0,0,0,0,0,0
0.75,0.754,0.221,0.105,0.369,0.0,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.754,0.23,0.105,0.363,0.0,0.0,0.0,0.31,1.0,0,0,0,0,0
0.75,0.754,0.242,0.105,0.355,0.0,0.0,0.0,0.0601,1.0,0,0,0,0,0
0.65,0.728,0.212,0.147,0.314,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.5,0.69,0.168,0.211,0.253,0.0,0.0,0.0,0.178,1.0,0,0,0,0,0
0.5,0.69,0.172,0.211,0.25,0.0,0.0,0.0,0.0191,1.0,0,0,0,0,0
0.6,0.715,0.211,0.168,0.286,0.0,0.0,0.0,0.127,1.0,0,0,0,0,0
0.65,0.728,0.227,0.147,0.306,0.0,0.0,0.0,0.328,1.0,0,0,0,0,0
0.4,0.664,0.147,0.253,0.207,0.0,0.0,0.0,0.127,0,0.267,0,0,0,0
0.25,0.626,0.105,0.316,0.148,0.0,0.0,0.0,0.0,0,0,0,0,0,0
0.35,0.651,0.153,0.274,0.186,0.406,0.4,0.0,0.205,0,0,0,0,0,0
0.6,0.715,0.248,0.168,0.284,0.44,1.0,0.0,0.0,0,0.2,0,0,0,0
0.75,0.754,0.306,0.105,0.342,0.372,1.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.754,0.323,0.105,0.345,0.774,1.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.754,0.349,0.105,0.348,0.0,1.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.754,0.349,0.105,0.348,0.256,1.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.754,0.349,0.105,0.348,0.265,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.765,0.363,0.105,0.363,0.534,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.783,0.383,0.105,0.384,0.299,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.783,0.383,0.105,0.384,0.389,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.783,0.383,0.105,0.384,0.342,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.75,0.8,0.391,0.105,0.42,0.594,0.0,0.0,0.0,1.0,0,0,0,0,0
0.75,0.827,0.403,0.105,0.475,0.278,0.0,0.0,0.0633,1.0,0,0,0,0,0
0.65,0.791,0.351,0.147,0.418,0.487,0.0,0.0,0.0,0,0.4,0,0,0,0
0.5,0.738,0.275,0.211,0.333,0.0,0.0,0.0,0.0,0,0.533,0,0,0,0
