occupants,plug_loads_other,plug_loads_tv,ceiling_fan,lighting_interior,lighting_garage,cooking_range,hot_water_fixtures,Vacancy,Power Outage,No Space Heating,No Space Cooling
0.711,0.562,0.314,0.421,0.246,0.246,0.0,0.171,0,0,0,0
0.378,0.564,0.178,0.421,0.154,0.154,0.0,0.0855,0,0,0,0
0.333,0.564,0.159,0.421,0.142,0.142,0.0,0.128,0,0,0,0
0.333,0.564,0.159,0.421,0.142,0.142,0.0,0.342,0,0,0,0
0.333,0.575,0.166,0.421,0.142,0.142,0.0,0.119,0,0,0,0
0.622,0.589,0.295,0.421,0.223,0.223,0.0,0.342,0,0,0,0
0.667,0.591,0.315,0.421,0.235,0.235,0.0,0.342,0,0,0,0
0.667,0.591,0.315,0.421,0.235,0.235,0.0,0.0,0,0,0,0
0.667,0.614,0.324,0.421,0.239,0.239,0.0,0.186,0,0,0,0
0.378,0.593,0.192,0.421,0.157,0.157,0.0,0.171,0,0,0,0
0.333,0.589,0.172,0.421,0.145,0.145,0.867,0.0,0,0,0,0
0.333,0.589,0.172,0.421,0.145,0.145,0.0667,0.342,0,0,0,0
0.333,0.593,0.197,0.563,0.151,0.151,0.0,0.0,0,0,0,0
0.333,0.594,0.2,0.585,0.152,0.152,0.0,0.0,0,0,0,0
0.333,0.594,0.2,0.585,0.152,0.152,0.867,0.0,0,0,0,0
0.333,0.594,0.2,0.585,0.152,0.152,1.0,0.0,0,0,0,0
0.622,0.614,0.461,0.777,0.274,0.274,1.0,0.0,0,0,0,0
0.667,0.617,0.501,0.807,0.293,0.293,1.0,0.0,0,0,0,0
0.667,0.617,0.501,0.807,0.293,0.293,0.867,0.0,0,0,0,0
0.667,0.617,0.501,0.807,0.293,0.293,0.0,0.0855,0,0,0,0
0.956,0.619,0.824,0.974,0.491,0.491,0.0,0.0713,0,0,0,0
0.711,0.603,0.626,0.833,0.385,0.385,0.0,0.0,0,0,0,0
0.667,0.6,0.588,0.807,0.364,0.364,0.0,0.117,0,0,0,0
0.956,0.617,0.835,0.974,0.5,0.5,0.0,0.0,0,0,0,0
1.0,0.574,0.815,1.0,0.64,0.64,0.0,0.342,0,0,0,0
1.0,0.568,0.806,1.0,0.658,0.658,0.0,0.0,0,0,0,0
1.0,0.568,0.806,1.0,0.658,0.658,0.0,0.295,0,0,0,0
1.0,0.568,0.806,1.0,0.658,0.658,0.0,0.0,0,0,0,0
1.0,0.536,0.407,0.833,0.413,0.413,0.0,0.0,0,0,0,0
1.0,0.531,0.345,0.807,0.375,0.375,0.0,0.278,0,0,0,0
1.0,0.544,0.203,0.64,0.234,0.234,0.0,0.0,0,0,0,0
1.0,0.546,0.182,0.614,0.212,0.212,0.0,0.0,0,0,0,0
1.0,0.56,0.0399,0.447,0.0711,0.0711,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0181,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0162,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.529,0.0383,0.614,0.074,0.074,0.0,0.0,0,0,0,0
0.889,0.551,0.0234,0.485,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.544,0.0174,0.524,0.0496,0.0496,0.0,0.16,0,0,0,0
1.0,0.529,0.0188,0.614,0.0499,0.0499,0.0,0.0855,0,0,0,0
1.0,0.529,0.0188,0.614,0.0499,0.0499,0.0,0.0,0,0,0,0
1.0,0.529,0.0188,0.614,0.0499,0.0499,0.0,0.0967,0,0,0,0
1.0,0.529,0.0216,0.614,0.0641,0.0641,0.0,0.0,0,0,0,0
1.0,0.529,0.0241,0.614,0.0765,0.0765,0.0,0.354,0,0,0,0
1.0,0.529,0.0241,0.614,0.0765,0.0765,0.0,0.183,0,0,0,0
1.0,0.529,0.0241,0.614,0.0765,0.0765,0.533,0.0,0,0,0,0
1.0,0.534,0.0285,0.614,0.108,0.108,1.0,0.171,0,0,0,0
1.0,0.538,0.0323,0.614,0.135,0.135,1.0,0.0,0,0,0,0
1.0,0.538,0.0323,0.614,0.135,0.135,0.267,0.0,0,0,0,0
1.0,0.538,0.0323,0.614,0.135,0.135,0.0,0.0,0,0,0,0
1.0,0.545,0.0367,0.511,0.15,0.15,0.0,0.171,0,0,0,0
1.0,0.551,0.0406,0.421,0.163,0.163,0.0,0.171,0,0,0,0
0.822,0.551,0.0406,0.421,0.163,0.163,0.0,0.171,0,0,0,0
0.667,0.551,0.0406,0.421,0.163,0.163,0.0,0.0855,0,0,0,0
0.667,0.549,0.061,0.421,0.222,0.222,0.0,0.163,0,0,0,0
0.667,0.548,0.0788,0.421,0.273,0.273,0.0,0.0,0,0,0,0
0.667,0.548,0.0788,0.421,0.273,0.273,0.0,0.0,0,0,0,0
0.667,0.548,0.0788,0.421,0.273,0.273,0.0,0.157,0,0,0,0
0.667,0.548,0.086,0.421,0.268,0.268,0.0,0.0855,0,0,0,0
0.667,0.548,0.0923,0.421,0.263,0.263,0.0,0.0,0,0,0,0
0.667,0.548,0.0923,0.421,0.263,0.263,0.0,0.0,0,0,0,0
0.667,0.548,0.0923,0.421,0.263,0.263,0.0,0.0,0,0,0,0
0.667,0.548,0.0979,0.421,0.258,0.258,0.0,0.0,0,0,0,0
0.667,0.548,0.103,0.421,0.255,0.255,0.0,0.0,0,0,0,0
0.667,0.548,0.103,0.421,0.255,0.255,0.0,0.0,0,0,0,0
0.667,0.548,0.103,0.421,0.255,0.255,0.0,0.0,0,0,0,0
0.667,0.548,0.108,0.421,0.249,0.249,0.0,0.0855,0,0,0,0
0.667,0.548,0.113,0.421,0.244,0.244,0.533,0.0,0,0,0,0
0.667,0.548,0.113,0.421,0.244,0.244,1.0,0.0,0,0,0,0
0.667,0.548,0.113,0.421,0.244,0.244,1.0,0.0855,0,0,0,0
0.667,0.548,0.117,0.421,0.24,0.24,1.0,0.0855,0,0,0,0
0.667,0.548,0.119,0.421,0.236,0.236,1.0,0.0,0,0,0,0
0.667,0.548,0.119,0.421,0.236,0.236,1.0,0.256,0,0,0,0
0.667,0.548,0.119,0.421,0.236,0.236,0.133,0.171,0,0,0,0
0.667,0.548,0.127,0.421,0.235,0.235,0.0,0.0,0,0,0,0
0.667,0.548,0.134,0.421,0.234,0.234,0.0,0.0,0,0,0,0
0.667,0.548,0.134,0.421,0.234,0.234,0.0,0.125,0,0,0,0
0.667,0.548,0.134,0.421,0.234,0.234,0.0,0.0,0,0,0,0
0.667,0.548,0.138,0.421,0.234,0.234,0.0,0.0,0,0,0,0
0.667,0.548,0.142,0.421,0.234,0.234,0.0,0.186,0,0,0,0
0.667,0.548,0.142,0.421,0.234,0.234,0.0,0.0233,0,0,0,0
0.667,0.548,0.142,0.421,0.234,0.234,0.0,0.0,0,0,0,0
0.489,0.556,0.113,0.421,0.185,0.185,0.0,0.0,0,0,0,0
0.333,0.564,0.0871,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.564,0.0871,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.564,0.0871,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.57,0.0971,0.421,0.142,0.142,0.0,0.0855,0,0,0,0
0.333,0.576,0.106,0.421,0.142,0.142,0.0,0.0855,0,0,0,0
0.333,0.576,0.106,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.576,0.106,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.583,0.117,0.421,0.143,0.143,0.0,0.0,0,0,0,0
0.511,0.604,0.187,0.421,0.195,0.195,0.0,0.0,0,0,0,0
0.667,0.617,0.239,0.421,0.24,0.24,0.0,0.0,0,0,0,0
0.667,0.617,0.239,0.421,0.24,0.24,0.0,0.0,0,0,0,0
0.667,0.622,0.283,0.596,0.248,0.248,0.0,0.0855,0,0,0,0
0.667,0.626,0.32,0.749,0.255,0.255,0.0,0.0,0,0,0,0
0.667,0.626,0.32,0.749,0.255,0.255,0.0,0.0855,0,0,0,0
0.667,0.626,0.32,0.749,0.255,0.255,0.0,0.171,0,0,0,0
0.667,0.621,0.388,0.78,0.275,0.275,0.0,0.256,0,0,0,0
0.667,0.617,0.446,0.807,0.293,0.293,0.0,0.0855,0,0,0,0
0.667,0.617,0.446,0.807,0.293,0.293,0.0,0.0,0,0,0,0
0.667,0.617,0.446,0.807,0.293,0.293,0.0,0.0,0,0,0,0
0.667,0.608,0.502,0.807,0.331,0.331,0.0,0.0,0,0,0,0
0.667,0.6,0.55,0.807,0.364,0.364,0.0,0.0,0,0,0,0
0.667,0.6,0.55,0.807,0.364,0.364,0.0,0.0,0,0,0,0
0.667,0.6,0.55,0.807,0.364,0.364,0.0,0.0,0,0,0,0
0.667,0.582,0.535,0.807,0.413,0.413,0.0,0.0,0,0,0,0
0.667,0.566,0.521,0.807,0.455,0.455,0.0,0.0,0,0,0,0
0.667,0.566,0.521,0.807,0.455,0.455,0.0,0.0,0,0,0,0
0.667,0.566,0.521,0.807,0.455,0.455,0.0,0.171,0,0,0,0
0.667,0.547,0.413,0.807,0.413,0.413,0.0,0.0,0,0,0,0
0.667,0.539,0.237,0.704,0.288,0.288,0.0,0.0,0,0,0,0
0.667,0.546,0.167,0.614,0.212,0.212,0.0,0.0,0,0,0,0
0.667,0.546,0.167,0.614,0.212,0.212,0.0,0.0,0,0,0,0
0.667,0.539,0.119,0.614,0.161,0.161,0.0,0.0,0,0,0,0
0.667,0.533,0.0781,0.614,0.116,0.116,0.0,0.0,0,0,0,0
0.667,0.533,0.0781,0.614,0.116,0.116,0.0,0.0,0,0,0,0
0.667,0.533,0.0781,0.614,0.116,0.116,0.0,0.0,0,0,0,0
0.667,0.531,0.0569,0.614,0.0935,0.0935,0.0,0.0,0,0,0,0
1.0,0.529,0.0383,0.614,0.074,0.074,0.0,0.0,0,0,0,0
0.778,0.529,0.0383,0.614,0.074,0.074,0.0,0.0,0,0,0,0
0.667,0.546,0.0264,0.511,0.0609,0.0609,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.844,0.544,0.0158,0.524,0.0493,0.0493,0.0,0.0726,0,0,0,0
1.0,0.546,0.0159,0.511,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.544,0.0158,0.524,0.0493,0.0493,0.0,0.0855,0,0,0,0
1.0,0.529,0.0158,0.614,0.0493,0.0493,0.0,0.392,0,0,0,0
1.0,0.546,0.0159,0.511,0.0493,0.0493,0.0,0.171,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.549,0.0247,0.524,0.0952,0.0952,0.0,0.186,0,0,0,0
1.0,0.538,0.0323,0.614,0.135,0.135,0.0,0.109,0,0,0,0
1.0,0.538,0.0323,0.614,0.135,0.135,0.0,0.0,0,0,0,0
1.0,0.538,0.0323,0.614,0.135,0.135,0.0,0.098,0,0,0,0
1.0,0.539,0.0499,0.511,0.21,0.21,0.0,0.0855,0,0,0,0
1.0,0.54,0.0653,0.421,0.276,0.276,0.0,0.334,0,0,0,0
1.0,0.54,0.0653,0.421,0.276,0.276,0.0,0.262,0,0,0,0
0.822,0.546,0.0521,0.421,0.215,0.215,0.0,0.0,0,0,0,0
0.667,0.549,0.061,0.421,0.222,0.222,0.0,0.0,0,0,0,0
0.667,0.548,0.0788,0.421,0.273,0.273,0.0,0.196,0,0,0,0
0.667,0.548,0.0788,0.421,0.273,0.273,0.0,0.134,0,0,0,0
0.667,0.548,0.0788,0.421,0.273,0.273,0.0,0.0855,0,0,0,0
0.667,0.548,0.086,0.421,0.268,0.268,0.0,0.193,0,0,0,0
0.667,0.548,0.0923,0.421,0.263,0.263,0.0,0.169,0,0,0,0
0.667,0.548,0.0923,0.421,0.263,0.263,0.0,0.0,0,0,0,0
0.667,0.548,0.0923,0.421,0.263,0.263,0.0,0.0,0,0,0,0
0.667,0.548,0.0979,0.421,0.258,0.258,0.0,0.205,0,0,0,0
0.667,0.548,0.103,0.421,0.255,0.255,0.0,0.137,0,0,0,0
0.667,0.548,0.103,0.421,0.255,0.255,0.0,0.0,0,0,0,0
0.667,0.548,0.103,0.421,0.255,0.255,0.0,0.204,0,0,0,0
0.667,0.548,0.108,0.421,0.249,0.249,0.0,0.0255,0,0,0,0
0.489,0.552,0.0873,0.421,0.192,0.192,0.0,0.0,0,0,0,0
0.333,0.555,0.0646,0.421,0.147,0.147,0.0,0.0,0,0,0,0
0.333,0.555,0.0646,0.421,0.147,0.147,0.0,0.0,0,0,0,0
0.333,0.555,0.0662,0.421,0.145,0.145,0.0,0.0,0,0,0,0
0.333,0.555,0.0676,0.421,0.143,0.143,0.0,0.0,0,0,0,0
0.333,0.555,0.0676,0.421,0.143,0.143,0.0,0.0,0,0,0,0
0.333,0.555,0.0676,0.421,0.143,0.143,0.0,0.0,0,0,0,0
0.333,0.555,0.0716,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.555,0.0751,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.555,0.0751,0.421,0.142,0.142,0.0,0.256,0,0,0,0
0.333,0.555,0.0751,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.555,0.0771,0.421,0.142,0.142,0.0,0.0855,0,0,0,0
0.333,0.555,0.0789,0.421,0.142,0.142,0.0,0.256,0,0,0,0
0.333,0.555,0.0789,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.555,0.0789,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.56,0.0833,0.421,0.142,0.142,0.0,0.0855,0,0,0,0
0.333,0.564,0.0871,0.421,0.142,0.142,0.0,0.256,0,0,0,0
0.333,0.564,0.0871,0.421,0.142,0.142,0.0,0.171,0,0,0,0
0.333,0.564,0.0871,0.421,0.142,0.142,0.0,0.171,0,0,0,0
0.333,0.57,0.0971,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.576,0.106,0.421,0.142,0.142,0.0,0.0855,0,0,0,0
0.333,0.576,0.106,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.576,0.106,0.421,0.142,0.142,0.0,0.256,0,0,0,0
0.333,0.583,0.117,0.421,0.143,0.143,0.0,0.0,0,0,0,0
0.333,0.589,0.128,0.421,0.145,0.145,0.0,0.0,0,0,0,0
0.333,0.589,0.128,0.421,0.145,0.145,0.533,0.0,0,0,0,0
0.333,0.589,0.128,0.421,0.145,0.145,1.0,0.0,0,0,0,0
0.333,0.592,0.149,0.508,0.149,0.149,1.0,0.171,0,0,0,0
0.333,0.594,0.168,0.585,0.152,0.152,1.0,0.0,0,0,0,0
0.511,0.611,0.249,0.672,0.207,0.207,1.0,0.256,0,0,0,0
0.667,0.626,0.32,0.749,0.255,0.255,1.0,0.171,0,0,0,0
0.667,0.621,0.388,0.78,0.275,0.275,1.0,0.0,0,0,0,0
0.667,0.617,0.446,0.807,0.293,0.293,1.0,0.0,0,0,0,0
0.667,0.617,0.446,0.807,0.293,0.293,0.933,0.0855,0,0,0,0
0.667,0.617,0.446,0.807,0.293,0.293,0.0,0.0,0,0,0,0
0.667,0.608,0.502,0.807,0.331,0.331,0.0,0.0,0,0,0,0
0.667,0.6,0.55,0.807,0.364,0.364,0.0,0.0,0,0,0,0
0.667,0.6,0.55,0.807,0.364,0.364,0.0,0.0,0,0,0,0
0.667,0.6,0.55,0.807,0.364,0.364,0.0,0.0,0,0,0,0
0.667,0.582,0.535,0.807,0.413,0.413,0.0,0.0,0,0,0,0
0.667,0.566,0.521,0.807,0.455,0.455,0.0,0.0,0,0,0,0
0.667,0.566,0.521,0.807,0.455,0.455,0.0,0.0,0,0,0,0
0.667,0.566,0.521,0.807,0.455,0.455,0.0,0.0,0,0,0,0
0.844,0.539,0.493,0.91,0.499,0.499,0.0,0.0,0,0,0,0
1.0,0.524,0.388,0.897,0.451,0.451,0.0,0.0,0,0,0,0
1.0,0.539,0.237,0.704,0.288,0.288,0.0,0.0,0,0,0,0
1.0,0.546,0.167,0.614,0.212,0.212,0.0,0.0,0,0,0,0
1.0,0.539,0.119,0.614,0.161,0.161,0.0,0.0,0,0,0,0
1.0,0.533,0.0781,0.614,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.533,0.0781,0.614,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.533,0.0781,0.614,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.531,0.0569,0.614,0.0935,0.0935,0.0,0.0,0,0,0,0
1.0,0.529,0.0383,0.614,0.074,0.074,0.0,0.0,0,0,0,0
1.0,0.529,0.0383,0.614,0.074,0.074,0.0,0.0,0,0,0,0
1.0,0.529,0.0383,0.614,0.074,0.074,0.0,0.0,0,0,0,0
1.0,0.529,0.0307,0.614,0.0652,0.0652,0.0,0.0,0,0,0,0
1.0,0.529,0.0241,0.614,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.529,0.0241,0.614,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.529,0.0241,0.614,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.529,0.0205,0.614,0.0532,0.0532,0.0,0.0855,0,0,0,0
1.0,0.529,0.0173,0.614,0.0493,0.0493,0.0,0.342,0,0,0,0
1.0,0.546,0.0166,0.511,0.0493,0.0493,0.0,0.0855,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.544,0.0202,0.524,0.0638,0.0638,0.0,0.0855,0,0,0,0
1.0,0.529,0.0241,0.614,0.0765,0.0765,0.0,0.342,0,0,0,0
1.0,0.529,0.0241,0.614,0.0765,0.0765,0.0,0.256,0,0,0,0
1.0,0.529,0.0241,0.614,0.0765,0.0765,0.0,0.256,0,0,0,0
0.822,0.546,0.0197,0.511,0.062,0.062,0.0,0.171,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.667,0.556,0.0291,0.421,0.11,0.11,0.0,0.0,0,0,0,0
0.667,0.553,0.0442,0.421,0.162,0.162,0.0,0.0,0,0,0,0
0.667,0.555,0.0473,0.421,0.161,0.161,0.0,0.0,0,0,0,0
0.667,0.555,0.0473,0.421,0.161,0.161,0.0,0.0,0,0,0,0
0.667,0.555,0.0473,0.421,0.161,0.161,0.0,0.0,0,0,0,0
0.667,0.555,0.0509,0.421,0.158,0.158,0.0,0.0,0,0,0,0
0.667,0.555,0.0541,0.421,0.156,0.156,0.0,0.0,0,0,0,0
0.667,0.555,0.0541,0.421,0.156,0.156,0.0,0.0,0,0,0,0
0.667,0.555,0.0541,0.421,0.156,0.156,0.0,0.0,0,0,0,0
0.667,0.555,0.0569,0.421,0.154,0.154,0.533,0.171,0,0,0,0
0.667,0.555,0.0593,0.421,0.152,0.152,0.4,0.171,0,0,0,0
0.667,0.555,0.0593,0.421,0.152,0.152,0.0,0.0855,0,0,0,0
0.667,0.555,0.0593,0.421,0.152,0.152,0.0,0.0,0,0,0,0
0.667,0.555,0.0621,0.421,0.149,0.149,0.0,0.171,0,0,0,0
0.667,0.555,0.0646,0.421,0.147,0.147,0.0,0.0855,0,0,0,0
0.667,0.555,0.0646,0.421,0.147,0.147,0.0,0.0,0,0,0,0
0.667,0.555,0.0646,0.421,0.147,0.147,0.0,0.171,0,0,0,0
0.667,0.555,0.0662,0.421,0.145,0.145,0.0,0.0,0,0,0,0
0.667,0.555,0.0676,0.421,0.143,0.143,0.0,0.0,0,0,0,0
0.667,0.555,0.0676,0.421,0.143,0.143,0.0,0.0,0,0,0,0
0.667,0.555,0.0676,0.421,0.143,0.143,0.0,0.171,0,0,0,0
0.667,0.555,0.0716,0.421,0.142,0.142,0.0,0.0855,0,0,0,0
0.667,0.555,0.0751,0.421,0.142,0.142,0.0,0.0855,0,0,0,0
0.489,0.555,0.0751,0.421,0.142,0.142,0.0,0.171,0,0,0,0
0.333,0.555,0.0751,0.421,0.142,0.142,0.0,0.0855,0,0,0,0
0.333,0.555,0.0771,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.555,0.0789,0.421,0.142,0.142,0.0,0.0855,0,0,0,0
0.156,0.558,0.0453,0.421,0.0924,0.0924,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.178,0.563,0.0539,0.421,0.0986,0.0986,0.0,0.0,0,0,0,0
0.333,0.57,0.0971,0.421,0.142,0.142,0.533,0.0,0,0,0,0
0.333,0.576,0.106,0.421,0.142,0.142,0.4,0.0,0,0,0,0
0.333,0.576,0.106,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.576,0.106,0.421,0.142,0.142,0.0,0.0,0,0,0,0
0.333,0.583,0.117,0.421,0.143,0.143,0.0,0.0,0,0,0,0
0.333,0.589,0.128,0.421,0.145,0.145,0.0,0.0,0,0,0,0
0.333,0.589,0.128,0.421,0.145,0.145,0.0,0.256,0,0,0,0
0.333,0.589,0.128,0.421,0.145,0.145,0.0,0.427,0,0,0,0
0.333,0.592,0.149,0.508,0.149,0.149,0.0,0.0855,0,0,0,0
0.333,0.594,0.168,0.585,0.152,0.152,0.0,0.0,0,0,0,0
0.333,0.594,0.168,0.585,0.152,0.152,0.0,0.0,0,0,0,0
0.156,0.577,0.0869,0.497,0.0973,0.0973,0.0,0.0,0,0,0,0
0.178,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
0.511,0.576,0.131,0.524,0.114,0.114,0.0,0.184,0,0,0,0
0.667,0.589,0.231,0.614,0.171,0.171,0.0,0.0,0,0,0,0
0.667,0.589,0.231,0.614,0.171,0.171,0.0,0.0,0,0,0,0
0.667,0.585,0.259,0.614,0.19,0.19,0.0,0.193,0,0,0,0
0.667,0.581,0.283,0.614,0.207,0.207,0.0,0.0,0,0,0,0
0.667,0.581,0.283,0.614,0.207,0.207,0.0,0.0,0,0,0,0
0.667,0.581,0.283,0.614,0.207,0.207,0.0,0.129,0,0,0,0
0.667,0.572,0.275,0.614,0.231,0.231,0.0,0.0,0,0,0,0
0.667,0.564,0.269,0.614,0.252,0.252,0.0,0.0,0,0,0,0
0.667,0.564,0.269,0.614,0.252,0.252,0.0,0.0,0,0,0,0
0.667,0.564,0.269,0.614,0.252,0.252,0.0,0.0,0,0,0,0
0.844,0.554,0.214,0.614,0.231,0.231,0.0,0.0,0,0,0,0
1.0,0.546,0.167,0.614,0.212,0.212,0.0,0.0,0,0,0,0
1.0,0.546,0.167,0.614,0.212,0.212,0.0,0.0,0,0,0,0
1.0,0.546,0.167,0.614,0.212,0.212,0.0,0.0,0,0,0,0
1.0,0.539,0.119,0.614,0.161,0.161,0.0,0.0,0,0,0,0
1.0,0.533,0.0781,0.614,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.533,0.0781,0.614,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.533,0.0781,0.614,0.116,0.116,0.0,0.0,0,0,0,0
1.0,0.531,0.0569,0.614,0.0935,0.0935,0.0,0.0855,0,0,0,0
0.844,0.544,0.0279,0.524,0.0625,0.0625,0.0,0.0,0,0,0,0
1.0,0.529,0.0383,0.614,0.074,0.074,0.0,0.0,0,0,0,0
1.0,0.529,0.0383,0.614,0.074,0.074,0.0,0.0,0,0,0,0
1.0,0.529,0.0307,0.614,0.0652,0.0652,0.0,0.122,0,0,0,0
1.0,0.529,0.0241,0.614,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.529,0.0241,0.614,0.0576,0.0576,0.0,0.0,0,0,0,0
1.0,0.529,0.0241,0.614,0.0576,0.0576,0.0,0.255,0,0,0,0
1.0,0.529,0.0205,0.614,0.0532,0.0532,0.0,0.119,0,0,0,0
1.0,0.546,0.0166,0.511,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
1.0,0.562,0.0159,0.421,0.0493,0.0493,0.0,0.0,0,0,0,0
