Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 00:10:00,5.92518084898188,3.7064417936615155,0.0,0.09875301414969799,0.06177402989435859,0.0,0.0446202871259096,0.0,0.45289870690126843,5.3776618549547015,0.05,0.0,0.0,0.2182320567121516,3.4736264036160307,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0007799025160492309,0.0,On,0.03806653592564984,0,On,0.03382818268257038,0,On,0.24703069642138756,0.18527302231604062,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5740.879750213963,19.77777777777783,1.9746444678388797,4272.450470284043,4.756266021621368,0.6213958333333334,1,9391.934387164672,9391.934387164672,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.98542378450007,51.666666666666686,46.10666666666668,0.0,50.67806990529828,0.0,0.0,0.0,32.98542378450007,47.93777136751683,50.67806990529828,46.56762209862612,12.43753247303448,19.68888426968012,0.0,6.188806309407155,2.8,9.236100170605994,5366.594799545922,3052.1726974178096,-773.315761553396,-0.0,-0.0,484.13162511962946,0.0,2.0,0.0351348618568801,0.0,0.0,0.16868555031769433,131.99922844444444,-85.10081423427495,0.19303535970162597,9.036214208563045,0.002685572855852773,70.77904110421154,1.223366390454425,0.27184172728319994,-1200.5507405589801,-19.727032307253438
2025-01-01 00:11:00,5.9259287940410355,3.70692491844251,0.0,0.09876547990068392,0.06178208197404183,0.0,0.0446202871259096,0.0,0.45289870690126843,5.378409800013857,0.05,0.0,0.0,0.2182320567121516,3.474109528397025,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0007799025160492309,0.0,On,0.03806653592564984,0,On,0.03382818268257038,0,On,0.24703069642138756,0.18527302231604062,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5740.674417642866,19.77777777777783,1.974258706982265,4272.297658645735,4.757013966680524,0.6213958333333334,1,9391.576242955267,9391.576242955267,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.97316189402781,51.666666666666686,46.10666666666668,0.0,50.6746575115449,0.0,0.0,0.0,32.97316189402781,47.93499383078911,50.6746575115449,46.56516199041122,12.43753247303448,19.696622027819764,0.0,6.264422921859838,2.8,9.236100170605994,5365.018847221738,3025.5817583244952,-773.8267480259659,-0.0,-0.0,484.13162511962946,0.0,2.0,0.0351419775004719,0.0,0.0,0.16871971314605655,131.99922844444444,-85.96044751479104,0.19295163519129255,9.03998129662321,0.002685698624008908,70.7575243319272,1.2233339731082968,0.27184172728319994,-1227.3394005737546,-19.37649974748552
2025-01-01 00:12:00,5.926657325588525,3.707395503333766,0.0,0.09877762209314207,0.06178992505556277,0.0,0.0446202871259096,0.0,0.45289870690126843,5.379138331561347,0.05,0.0,0.0,0.2182320567121516,3.4745801132882814,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0007799025160492309,0.0,On,0.03806653592564984,0,On,0.03382818268257038,0,On,0.24703069642138756,0.18527302231604062,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5740.474432474548,19.77777777777783,1.9738830820005988,4272.148826626324,4.757742498228014,0.6213958333333334,1,9391.227425767538,9391.227425767538,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.96113671493159,51.666666666666686,46.10666666666668,0.0,50.67124632606549,0.0,0.0,0.0,32.96113671493159,47.93221732657355,50.67124632606549,46.562702826827575,12.43753247303448,19.70415737914917,0.0,6.3379840748055125,2.8,9.236100170605994,5363.499381087467,2999.698228934969,-774.3244960672101,-0.0,-0.0,484.13162511962946,0.0,2.0,0.035148906565587786,0.0,0.0,0.16875298019480778,131.99922844444444,-86.78218043950055,0.1928703733341251,9.043637048367074,0.0026858243572633633,70.73620169160039,1.2233024029886572,0.27184172728319994,-1253.3998739623182,-19.050723729036882
2025-01-01 00:13:00,5.927367123724623,3.7078539876366636,0.0,0.09878945206207705,0.06179756646061106,0.0,0.0446202871259096,0.0,0.45289870690126843,5.379848129697445,0.05,0.0,0.0,0.2182320567121516,3.475038597591179,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0007799025160492309,0.0,On,0.03806653592564984,0,On,0.03382818268257038,0,On,0.24703069642138756,0.18527302231604062,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5740.279606615359,19.77777777777783,1.9735172326306916,4272.003834243635,4.758452296364111,0.6213958333333334,1,9390.88760752566,9390.88760752566,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.949339896549034,51.666666666666686,46.10666666666668,0.0,50.66783632743065,0.0,0.0,0.0,32.949339896549034,47.92944183493786,50.66783632743065,46.560244588691475,12.43753247303448,19.711497480885072,0.0,6.409545959908885,2.8,9.236100170605994,5362.035811732631,2974.5033299520665,-774.809468423881,-0.0,-0.0,484.13162511962946,0.0,2.0,0.03515565566833485,0.0,0.0,0.16878538322845785,131.99922844444444,-87.56595157847599,0.19279148497898943,9.047185401188305,0.002685950055872207,70.71506643057647,1.223271650069031,0.27184172728319994,-1278.7520677180248,-18.748436573543334
2025-01-01 00:14:00,5.928058840396676,3.708300792467587,0.0,0.09880098067327793,0.061805013207793115,0.0,0.0446202871259096,0.0,0.45289870690126843,5.380539846369498,0.05,0.0,0.0,0.2182320567121516,3.4754854024221022,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.0007799025160492309,0.0,On,0.03806653592564984,0,On,0.03382818268257038,0,On,0.24703069642138756,0.18527302231604062,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5740.089759801009,19.77777777777783,1.973160813811781,4271.862547342229,4.759144013036164,0.6213958333333334,1,9390.556473809904,9390.556473809904,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.937763437898894,51.666666666666686,46.10666666666668,0.0,50.664427494966226,0.0,0.0,0.0,32.937763437898894,47.92666733665296,50.664427494966226,46.55778725749633,12.43753247303448,19.718649190231087,0.0,6.4791635297829195,2.8,9.236100170605994,5360.624888713412,2949.9786667177295,-775.2821087439798,-0.0,-0.0,484.13162511962946,0.0,2.0,0.035162231146460415,0.0,0.0,0.168816952675087,131.99922844444444,-88.31438746324721,0.19271488482434776,9.050630127350285,0.0026860757200826845,70.69411207899127,1.2232416855853994,0.27184172728319994,-1303.415449875977,-18.46843074852279
2025-01-01 00:15:00,5.861228738414273,3.6944377457193074,0.0,0.0976871456402379,0.06157396242865512,0.0,0.023343843318850567,0.0,0.40667079010396145,5.381214104991462,0.05,0.0,0.0,0.20393348191928806,3.475920930466686,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5739.904719693301,19.77777777777783,1.9728134958299939,4271.724837665384,4.759818271658128,0.6213958333333334,1,9390.233724025351,9390.233724025351,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.92639969184396,51.666666666666686,46.10666666666668,0.0,50.66101980872168,0.0,0.0,0.0,32.92639969184396,47.923893813163446,50.66101980872168,46.55533081538433,12.43753247303448,19.725619061109867,0.0,6.54689049571841,2.8,9.236100170605994,5293.093901511457,2926.1062337287985,-775.7428413066508,-0.0,-0.0,417.9617981625974,0.0,2.0,0.035168639056534175,0.0,0.0,0.16884771761281697,131.99922844444444,-89.02977503778948,0.1926404914375559,9.05397483224408,0.0026862013501335845,70.27297235905763,1.2232124820491543,0.27184172728319994,-1327.409048708685,-18.209555227900324
2025-01-01 00:16:00,5.8618264606243615,3.694823836125694,0.0,0.0976971076770727,0.061580397268761564,0.0,0.023343843318850567,0.0,0.40667079010396145,5.38181182720155,0.05,0.0,0.0,0.20393348191928806,3.4763070208730724,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5739.740696394766,19.77777777777783,1.9725056894556317,4271.60276901921,4.760415993868216,0.6213958333333334,1,9389.947632080643,9389.947632080643,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.915958878526254,51.666666666666686,46.10666666666668,0.0,50.65761324943811,0.0,0.0,0.0,32.915958878526254,47.92112124655787,50.65761324943811,46.55287524511775,12.43753247303448,19.73179666436881,0.0,6.612779329431557,2.8,9.236100170605994,5291.883699431002,2902.880602574535,-776.1512926200235,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03517431826304177,0.0,0.0,0.16887498398087628,131.99922844444444,-89.6675025063372,0.19257554789546133,9.056883988583637,0.002686326234761285,70.25303732837794,1.2231865892574212,0.27184172728319994,-1350.7514533451795,-17.970713099496074
2025-01-01 00:17:00,5.862409405927291,3.6952003815929877,0.0,0.09770682343212152,0.06158667302654979,0.0,0.023343843318850567,0.0,0.40667079010396145,5.38239477250448,0.05,0.0,0.0,0.20393348191928806,3.476683566340366,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5739.5807394306285,19.77777777777783,1.9722055712814797,4271.483726601255,4.760998939171146,0.6213958333333334,1,9389.66863269855,9389.66863269855,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.90569795190872,51.666666666666686,46.10666666666668,0.0,50.65420773364358,0.0,0.0,0.0,32.90569795190872,47.91834955912069,50.65420773364358,46.55042047185925,12.43753247303448,19.737820546074662,0.0,6.67688170356261,2.8,9.236100170605994,5290.733500967979,2880.2718949674277,-776.5496619402238,-0.0,-0.0,417.9617981625974,0.0,2.0,0.035179855865571166,0.0,0.0,0.16890157049582877,131.99922844444444,-90.2593746850224,0.19251246386100299,9.05970858658615,0.002686451086604571,70.23325043221733,1.2231613395554986,0.27184172728319994,-1373.460969826246,-17.75086180758093
2025-01-01 00:18:00,5.862978059732572,3.6955676956647565,0.0,0.09771630099554286,0.06159279492774594,0.0,0.023343843318850567,0.0,0.40667079010396145,5.38296342630976,0.05,0.0,0.0,0.20393348191928806,3.477050880412135,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5739.424714758527,19.77777777777783,1.9719128855652945,4271.367610655146,4.7615675929764265,0.6213958333333334,1,9389.39649208034,9389.39649208034,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.895610971574875,51.666666666666686,46.10666666666668,0.0,50.6508032450482,0.0,0.0,0.0,32.895610971574875,47.91557873570457,50.6508032450482,46.54796648103275,12.43753247303448,19.74369579666344,0.0,6.739247601260383,2.8,9.236100170605994,5289.621299779297,2858.263298972244,-776.9382798181958,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03518525656476417,0.0,0.0,0.16892749972586768,131.99922844444444,-90.82693332363164,0.19245117647384968,9.06245142679239,0.002686575905859697,70.21360687169371,1.223136711605926,0.27184172728319994,-1395.555305657374,-17.54900602552781
2025-01-01 00:19:00,5.863532878665396,3.695926073291737,0.0,0.0977255479777566,0.06159876788819562,0.0,0.023343843318850567,0.0,0.40667079010396145,5.383518245242584,0.05,0.0,0.0,0.20393348191928806,3.4774092580391156,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5739.272496291599,19.77777777777783,1.9716273917744684,4271.254327345111,4.7621224119092505,0.6213958333333334,1,9389.130990303376,9389.130990303376,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.885692349433334,51.666666666666686,46.10666666666668,0.0,50.64739976789934,0.0,0.0,0.0,32.885692349433334,47.91280876166235,50.64739976789934,46.54551325854386,12.43753247303448,19.74942720412685,0.0,6.799925789068321,2.8,9.236100170605994,5288.543755500533,2836.8383914747537,-777.3174572119932,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03519052478181902,0.0,0.0,0.1689527928975531,131.99922844444444,-91.37308174166989,0.1923916266311466,9.065835377638827,0.002686700692716627,70.19410213528397,1.2231126853395802,0.27184172728319994,-1417.0517373378677,-17.36419853248954
2025-01-01 00:20:00,5.864074305461403,3.6962758004529017,0.0,0.09773457175769006,0.06160459667421503,0.0,0.023343843318850567,0.0,0.40667079010396145,5.384059672038592,0.05,0.0,0.0,0.20393348191928806,3.47775898520028,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5739.123961807408,19.77777777777783,1.9713488568905186,4271.143785711346,4.762663838705258,0.6213958333333334,1,9388.87191418542,9388.87191418542,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.875936670489395,51.666666666666686,46.10666666666668,0.0,50.64399728694976,0.0,0.0,0.0,32.875936670489395,47.91003962281745,50.64399728694976,46.5430607907513,12.43753247303448,19.755019408277956,0.0,6.858963828421208,2.8,9.236100170605994,5287.502238983661,2815.981133338405,-777.6874956600864,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03519566480040154,0.0,0.0,0.16897747057714005,131.99922844444444,-91.89602532625742,0.1923337571335601,9.068422677725179,0.002686825447359416,70.17473184987254,1.223089241311048,0.27184172728319994,-1437.9671144337804,-17.195537939160513
2025-01-01 00:21:00,5.864602772075947,3.6966171561638443,0.0,0.0977433795345991,0.061610285936064074,0.0,0.023343843318850567,0.0,0.40667079010396145,5.384588138653135,0.05,0.0,0.0,0.20393348191928806,3.4781003409112228,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5738.978992091626,19.77777777777783,1.971077053787075,4271.035897032727,4.763192305319801,0.6213958333333334,1,9388.61905579102,9388.61905579102,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.866338655069775,51.666666666666686,46.10666666666668,0.0,50.640595787442,0.0,0.0,0.0,32.866338655069775,47.907271305449235,50.640595787442,46.54060906445285,12.43753247303448,19.760476933154983,0.0,6.916408088799222,2.8,9.236100170605994,5286.496528744079,2795.675866068833,-778.0486894019621,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03520068079651023,0.0,0.0,0.16900155281396317,131.99922844444444,-92.39557210818256,0.19227751228984974,9.07093589175161,0.002686950169966387,70.15549174954229,1.2230663605630157,0.27184172728319994,-1458.3178642379946,-17.04216672589917
2025-01-01 00:22:00,5.865118697619964,3.6969504111434874,0.0,0.09775197829366607,0.06161584018572479,0.0,0.023343843318850567,0.0,0.40667079010396145,5.385104064197153,0.05,0.0,0.0,0.20393348191928806,3.478433595890866,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5738.837471501238,19.77777777777783,1.9708117622710553,4270.9305752459495,4.763708230863819,0.6213958333333334,1,9388.372213413853,9388.372213413853,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.85689318309667,51.666666666666686,46.10666666666668,0.0,50.6371952550961,0.0,0.0,0.0,32.85689318309667,47.904503796281645,50.6371952550961,46.53815806687442,12.43753247303448,19.76580416596836,0.0,6.97230376239224,2.8,9.236100170605994,5285.52513443931,2775.9073089631916,-778.4013239633183,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03520557681920061,0.0,0.0,0.16902505904789286,131.99922844444444,-92.87281126120698,0.19222283816030739,9.073377433179804,0.0026870748607102707,70.13637769609544,1.2230440247138994,0.27184172728319994,-1478.1199969653385,-16.90326931741956
2025-01-01 00:23:00,5.865622486994115,3.6972758269318193,0.0,0.09776037478323525,0.06162126378219699,0.0,0.023343843318850567,0.0,0.40667079010396145,5.385607853571304,0.05,0.0,0.0,0.20393348191928806,3.4787590116791978,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5738.699288336154,19.77777777777783,1.9705527697644305,4270.827737222105,4.76421202023797,0.6213958333333334,1,9388.131192224924,9388.131192224924,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.84759531020477,51.666666666666686,46.10666666666668,0.0,50.63379567609519,0.0,0.0,0.0,32.84759531020477,47.90173708246978,50.63379567609519,46.535707785657074,12.43753247303448,19.771005343261734,0.0,7.026694880107442,2.8,9.236100170605994,5284.586457979116,2756.66055558052,-778.7456752184263,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03521035677794103,0.0,0.0,0.16904800804862916,131.99922844444444,-93.32895330120816,0.1921696827140952,9.075749632481013,0.002687199519758369,70.11738569262486,1.2230222160153588,0.27184172728319994,-1497.3891114235917,-16.77807021799282
2025-01-01 00:24:00,5.8661145308517515,3.697593655865977,0.0,0.09776857551419586,0.06162656093109962,0.0,0.023343843318850567,0.0,0.40667079010396145,5.38609989742894,0.05,0.0,0.0,0.20393348191928806,3.4790768406133554,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5738.564334846406,19.77777777777783,1.9702998713031332,4270.727302772016,4.764704064095605,0.6213958333333334,1,9387.895804285088,9387.895804285088,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.83844026819134,51.666666666666686,46.10666666666668,0.0,50.630397037069564,0.0,0.0,0.0,32.83844026819134,47.898971151585044,50.630397037069564,46.53325820884279,12.43753247303448,19.776084550788358,0.0,7.07962432872839,2.8,9.236100170605994,5283.679131437002,2737.921069472677,-779.0820093608505,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03521502444257197,0.0,0.0,0.1690704179155066,131.99922844444444,-93.76499221115094,0.19211799582313988,9.078775701462497,0.0026873241472727405,70.09851188381789,1.2230009173525365,0.27184172728319994,-1516.1404010924232,-16.665832206915745
2025-01-01 00:25:00,5.866595206029925,3.6979041413586504,0.0,0.09777658676716541,0.06163173568931084,0.0,0.023343843318850567,0.0,0.40667079010396145,5.386580572607113,0.05,0.0,0.0,0.20393348191928806,3.479387326106029,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5738.432507111131,19.77777777777783,1.970052869296454,4270.629194556188,4.76518473927378,0.6213958333333334,1,9387.665868333985,9387.665868333985,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.82942345913758,51.666666666666686,46.10666666666668,0.0,50.6269993250808,0.0,0.0,0.0,32.82942345913758,47.89620599160038,50.6269993250808,46.53080932486017,12.43753247303448,19.78104572820492,0.0,7.131133869047654,2.8,9.236100170605994,5282.801948815519,2719.674679413595,-779.4105831942712,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03521958344768875,0.0,0.0,0.16909230609853568,131.99922844444444,-94.18177326393769,0.1920677291990324,9.081016013154201,0.0026874487434103834,70.07975255159239,1.2229801122242088,0.27184172728319994,-1534.3886605472287,-16.56585459536438
2025-01-01 00:26:00,5.867064876008743,3.698207518194794,0.0,0.09778441460014571,0.061636791969913236,0.0,0.023343843318850567,0.0,0.40667079010396145,5.387050242585931,0.05,0.0,0.0,0.20393348191928806,3.4796907029421726,0.01458333333333334,1,0.0,0.0,Off,0.0,0.0,Off,0,0,Off,0.043945379194814636,0.03295903439611097,On,0.0,0,Off,0.005773848684210526,0.0,On,0.00035274489946079886,0.0,On,0.01721724973517924,0,On,0.006665032275748069,0,On,0.22796593003090285,0.1709744475231771,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,HP On,5738.303704909936,19.77777777777783,1.9698115732730852,4270.5333379890735,4.765654409252598,0.6213958333333334,1,9387.441209565675,9387.441209565675,0.0,Off,0.0,20.77777777777783,0,0.0,0.05,0.0,0.0,0,0,0,12487.760044444445,Off,0.0,0.0,32.820540449839314,51.666666666666686,46.10666666666668,0.0,50.62360252760633,0.0,0.0,0.0,32.820540449839314,47.89344159087588,50.62360252760633,46.52836112251066,12.43753247303448,19.78589267404263,0.0,7.181264154818137,2.8,9.236100170605994,5281.953780895845,2701.9075742709574,-779.7316444429566,-0.0,-0.0,417.9617981625974,0.0,2.0,0.03522403729727455,0.0,0.0,0.16911368942064675,131.99922844444444,-94.58007773373095,0.19201883632708383,9.08319348296025,0.002687573308323416,70.0611041104584,1.2229597847217875,0.27184172728319994,-1552.1482921730078,-16.477471545108507
