Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:10:00,0.6523708646567581,0.39377871875175313,0.8830441176470587,0.010872847744279301,0.006562978645862552,0.014717401960784311,0.04151649358940386,0.6108543710673542,0.0,0.0,0.8830441176470587,0.0,0.39377871875175313,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0010392204671102487,0.0,On,0.035933221587205896,0,On,0.08581607939834979,0,On,0.4834137778129159,0.3625603333596868,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,80.34009772388536,51.666666666666686,46.10666666666668,0.0,49.193305238012414,0.0,0.0,0.0,125.53140269357088,48.35924418324812,49.193305238012414,47.94221365586598,12.43753247303448,18.309395105953957,0.0,1.7228092708810734,-1.4384549504032302,2.8,9.236100170605994,14376.05610122847,659.5385419491992,874.3425306739908,-3800.4931791793724,-0.0,-0.0,816.5307428765207,0.0,3.0,0.18803012970471106,0.0,0,1.371316940731558,197.99884266666666,-238.02247135756846,0.21481020975549478,8.459388281186696,0.0027421710139560068,-67.28955149380182,1.2291146442319225,0.4530695454719999,636.0263809201663,23.512161029032853,0.1868480937087742,1032.081265638471,-157.7387349644802
2025-01-01 00:11:00,0.6523708646567581,0.39377871875175313,0.8830441176470587,0.010872847744279301,0.006562978645862552,0.014717401960784311,0.04151649358940386,0.6108543710673542,0.0,0.0,0.8830441176470587,0.0,0.39377871875175313,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0010392204671102487,0.0,On,0.035933221587205896,0,On,0.08581607939834979,0,On,0.4834137778129159,0.3625603333596868,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,79.96218424691803,51.666666666666686,46.10666666666668,0.0,49.17952494362304,0.0,0.0,0.0,124.94091288580942,48.346726641713474,49.17952494362304,47.9303274907587,12.43753247303448,18.438320885537102,0.0,1.8603029822999648,-1.3774373158354378,2.8,9.236100170605994,14323.407705719128,578.1576460544422,859.1716515840596,-3845.305216047371,-0.0,-0.0,816.5307428765207,0.0,3.0,0.18867877368222502,0.0,0,1.376047546811899,197.99884266666666,-245.85882999891325,0.2130659703223471,8.519265203393408,0.002741990234711039,-67.9784343611369,1.2285713252224089,0.4530695454719999,554.8433319864204,23.314314068021886,0.18653736910644997,1015.5315982511385,-156.35994666707867
2025-01-01 00:12:00,0.6523708646567581,0.39377871875175313,0.0,0.010872847744279301,0.006562978645862552,0.0,0.04151649358940386,0.6108543710673542,0.0,0.0,0.0,0.0,0.39377871875175313,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0010392204671102487,0.0,On,0.035933221587205896,0,On,0.08581607939834979,0,On,0.4834137778129159,0.3625603333596868,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,79.5938483419462,51.666666666666686,46.10666666666668,0.0,49.16580818009717,0.0,0.0,0.0,124.36538803429093,48.33426798170598,49.16580818009717,47.91849788251038,12.43753247303448,18.563719969458067,0.0,1.9855139773239403,-1.317570454705873,2.8,9.236100170605994,-3325.8523943935543,504.04799301624416,844.4145618963444,-3889.0882473244137,-0.0,-0.0,816.5307428765207,0.0,3.0,0.18930907548871034,0.0,0,1.380644382150812,197.99884266666666,-253.29488994566083,0.2113841435570121,8.577749961773504,0.0027418075239565693,-68.6428840348574,1.2280433342349317,0.4530695454719999,480.91260285579506,23.135390160449106,0.18623200080928623,999.3393766731739,-154.92481477682952
2025-01-01 00:13:00,0.6523708646567581,0.39377871875175313,0.0,0.010872847744279301,0.006562978645862552,0.0,0.04151649358940386,0.6108543710673542,0.0,0.0,0.0,0.0,0.39377871875175313,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0010392204671102487,0.0,On,0.035933221587205896,0,On,0.08581607939834979,0,On,0.4834137778129159,0.3625603333596868,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,79.90076591222754,51.666666666666686,46.10666666666668,0.0,49.152153350621354,0.0,0.0,0.0,124.84494673785554,48.321866710973815,49.152153350621354,47.906723391150045,12.43753247303448,18.436369199144607,0.0,2.0995768465990206,-1.2587715521628409,2.8,9.236100170605994,-3271.941805103546,436.5376840588033,830.0274310992197,-3844.625318521332,-0.0,-0.0,816.5307428765207,0.0,3.0,0.188668959116203,0.0,0,1.3759759684926527,197.99884266666666,-243.8472294587346,0.21306362608025026,8.518155116018338,0.0027416229479873067,-67.74608327750069,1.22857982080654,0.4530695454719999,413.5642754135991,22.9734086452042,0.18593159175822463,983.4798062017184,-153.45237510249868
2025-01-01 00:14:00,0.6523708646567581,0.39377871875175313,0.0,0.010872847744279301,0.006562978645862552,0.0,0.04151649358940386,0.6108543710673542,0.0,0.0,0.0,0.0,0.39377871875175313,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0010392204671102487,0.0,On,0.035933221587205896,0,On,0.08581607939834979,0,On,0.4834137778129159,0.3625603333596868,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,80.19730713744659,51.666666666666686,46.10666666666668,0.0,49.13844803086629,0.0,0.0,0.0,125.30829240226028,48.30941762036662,49.13844803086629,47.894902415116775,12.43753247303448,18.3128553057421,0.0,2.203520515436357,-1.200970814576531,2.8,9.236100170605994,-3221.2590091812926,375.0174005098462,815.973155017488,-3801.693193634312,-0.0,-0.0,816.5307428765207,0.0,3.0,0.18804754659103395,0.0,0,1.3714439633066469,197.99884266666666,-236.096558423501,0.21470663272346788,8.45988517662596,0.0027414408629994522,-66.87447016936748,1.2291005940119684,0.4530695454719999,352.19082155529327,22.826578954552943,0.18563580859096,967.9318694717927,-151.95871445430456
2025-01-01 00:15:00,0.5460489727705902,0.3689781747760091,0.0,0.00910081621284317,0.006149636246266818,0.0,0.024496421126468673,0.5215525516441215,0.0,0.0,0.0,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,80.48409652616704,51.666666666666686,46.10666666666668,0.0,49.12469394967229,0.0,0.0,0.0,125.756400822136,48.296922326590526,49.12469394967229,47.883036515049646,12.43753247303448,18.192946100710586,0.0,2.2982781020188057,-1.1441095784742474,2.8,9.236100170605994,-3276.213508744925,318.9345593443803,802.2204054138875,-3760.194453844131,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18744372399625997,0.0,0,1.3670402427183006,197.99884266666666,-228.54262332888243,0.2163151187599974,8.40349406302731,0.0027412611968528457,-66.72100369959094,1.229606593290652,0.4530695454719999,296.24128241651886,22.693276927861465,0.1853443725448507,952.6777641224706,-150.4573587085831
2025-01-01 00:16:00,0.5460489727705902,0.3689781747760091,0.0,0.00910081621284317,0.006149636246266818,0.0,0.024496421126468673,0.5215525516441215,0.0,0.0,0.0,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,80.76556274261544,51.666666666666686,46.10666666666668,0.0,49.110892731851585,0.0,0.0,0.0,126.19619178533662,48.28438234904897,49.110892731851585,47.871127157647656,12.43753247303448,18.074985064409198,0.0,2.384695851779884,-1.088138671914568,2.8,9.236100170605994,-3228.26327785127,267.78802630642906,788.7428029242753,-3719.5436933388773,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18684918957891303,0.0,0,1.3627042614602107,197.99884266666666,-221.2431529404811,0.21791052744870548,8.34740737890753,0.0027410820167773115,-65.8854853992226,1.2301047799703746,0.4530695454719999,245.2159930763847,22.57203323004436,0.18505705154300514,937.7024185022368,-148.9596155779615
2025-01-01 00:17:00,0.5460489727705902,0.3689781747760091,0.0,0.00910081621284317,0.006149636246266818,0.0,0.024496421126468673,0.5215525516441215,0.0,0.0,0.0,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,81.03809936314744,51.666666666666686,46.10666666666668,0.0,49.09704526484241,0.0,0.0,0.0,126.62203025491787,48.27179851712889,49.09704526484241,47.85917514327214,12.43753247303448,17.96032323313288,0.0,2.463541246186663,-1.0330169955747859,2.8,9.236100170605994,-3181.9749397202613,221.1233162433141,775.5182006411409,-3680.195314985409,-0.0,-0.0,712.5235684280888,0.0,3.0,0.1862707894614733,0.0,0,1.358485948784408,197.99884266666666,-214.30319316294117,0.21947380593654103,8.293046006091945,0.0027409051521548084,-65.07178286158413,1.2305894220295772,0.4530695454719999,198.6617947332703,22.46152151004377,0.18477365331521628,922.9930748009612,-147.47487415982027
2025-01-01 00:18:00,0.5460489727705902,0.3689781747760091,0.0,0.00910081621284317,0.006149636246266818,0.0,0.024496421126468673,0.5215525516441215,0.0,0.0,0.0,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,81.30211322659288,51.666666666666686,46.10666666666668,0.0,49.08315303648388,0.0,0.0,0.0,127.03455191655137,48.25917222212297,49.08315303648388,47.847181814942516,12.43753247303448,17.84880968554612,0.0,2.535510358948953,-0.9787102953688989,2.8,9.236100170605994,-3137.271854109119,178.52823772701092,762.5280642037541,-3642.08401942822,-0.0,-0.0,712.5235684280888,0.0,3.0,0.1857078057101596,0.0,0,1.3543800687494079,197.99884266666666,-207.71140310898778,0.22100607128775032,8.240330675134672,0.0027407305406496768,-64.27894009716366,1.2310611254873047,0.4530695454719999,156.1676912371556,22.360546489855295,0.18449401942524016,908.538930545759,-146.01086634200487
2025-01-01 00:19:00,0.5460489727705902,0.3689781747760091,0.0,0.00910081621284317,0.006149636246266818,0.0,0.024496421126468673,0.5215525516441215,0.0,0.0,0.0,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,81.55797689897682,51.666666666666686,46.10666666666668,0.0,49.06921746683418,0.0,0.0,0.0,127.43433890465127,48.24650479193555,49.06921746683418,47.83514845448623,12.43753247303448,17.74030626815107,-0.09302706518230153,2.6012345272884208,-0.9251901019633936,2.8,9.236100170605994,-3094.0856906172585,139.62894256957267,749.7569357249342,-3605.150020981021,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18515958103353852,0.0,0,1.3503818276826267,197.99884266666666,-201.45923806432626,0.22250833947908166,8.18853712497019,0.002740558122723413,-63.50607971348114,1.2315204450818624,0.4530695454719999,117.36091004425494,22.268032525317746,0.1842180200913174,894.330830616856,-144.57389489192173
2025-01-01 00:20:00,0.5460489727705902,0.3689781747760091,0.0,0.00910081621284317,0.006149636246266818,0.0,0.024496421126468673,0.5215525516441215,0.0,0.0,0.0,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,Off,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0,0.0,17598.04100888889,Off,0.0,0,81.80603508660572,51.666666666666686,46.10666666666668,0.0,49.05523991387876,0.0,0.0,0.0,127.82192982282143,48.233797496422625,49.05523991387876,47.82307628769456,12.43753247303448,17.6346851996046,-0.19864813372877066,2.6612864006583443,-0.8724328156661627,2.8,9.236100170605994,-3052.3485728859114,104.08760716639648,737.1919706216104,-3569.338101018492,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18462550711143624,0.0,0,1.3464867890623164,197.99884266666666,-195.53404029550885,0.22398155039505147,8.138256599352722,0.002740387841404358,-62.75238823145855,1.231967894099753,0.4530695454719999,81.90333075540482,22.184276410991664,0.1839455497004936,880.3610029898798,-143.16903236826946
2025-01-01 00:21:00,0.5460489727705902,0.3689781747760091,0.8830441176470587,0.00910081621284317,0.006149636246266818,0.014717401960784311,0.024496421126468673,0.5215525516441215,0.0,0.0,0.8830441176470587,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,82.04660897436679,51.666666666666686,46.10666666666668,0.0,49.041221678170565,0.0,0.0,0.0,128.1978265224481,48.221051551732586,49.041221678170565,47.8109664885136,12.43753247303448,17.531827450898323,-0.3015058824350483,2.7161855714603855,-0.8204189178801017,2.8,9.236100170605994,14586.04615943622,71.59183214204663,724.8225378185236,-3534.5969498404174,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18410501676594385,0.0,0,1.342690816420156,197.99884266666666,-189.92146804033763,0.22542658363728663,8.089426522644022,0.0027402196420995063,-62.01710617570046,1.2324039509785363,0.4530695454719999,49.48816046397418,22.10367167807245,0.18367652292935416,866.6228323162736,-141.80029449774992
2025-01-01 00:22:00,0.5460489727705902,0.3689781747760091,0.8830441176470587,0.00910081621284317,0.006149636246266818,0.014717401960784311,0.024496421126468673,0.5215525516441215,0.0,0.0,0.8830441176470587,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,81.61394515304602,51.666666666666686,46.10666666666668,0.0,49.02716400674793,0.0,0.0,0.0,127.5217893016344,48.20826812397098,49.02716400674793,47.79882018258252,12.43753247303448,17.680984871005034,-0.15234846232833732,2.7664028637097284,-0.769132292662791,2.8,9.236100170605994,14524.477418841108,-73.75906274420112,712.6398746577619,-3585.0193553241047,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18485967180538088,0.0,0,1.3481945686199426,197.99884266666666,-201.0678031517641,0.22330122530484647,8.159976546254411,0.0027400534724349407,-62.84239749804749,1.2317720160201076,0.4530695454719999,-95.79054081458503,22.031478070383912,0.18341087139430687,853.1106662287215,-140.47079157095956
2025-01-01 00:23:00,0.5460489727705902,0.3689781747760091,0.8830441176470587,0.00910081621284317,0.006149636246266818,0.014717401960784311,0.024496421126468673,0.5215525516441215,0.0,0.0,0.8830441176470587,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,81.19348067514007,51.666666666666686,46.10666666666668,0.0,49.013178987080366,0.0,0.0,0.0,126.86481355490635,48.195552108217925,49.013178987080366,47.78673866878671,12.43753247303448,17.82564258410742,-0.00769074922595081,2.8000000005351415,-0.7185596434625111,2.8,9.236100170605994,14465.938281562178,21.98574025511186,700.6367858439019,-3634.1857493157913,-0.0,-0.0,712.5235684280888,0.0,3.0,0.1855907877259703,0.0,0,1.3535266483728914,197.99884266666666,-210.44054643900864,0.22126084471683463,8.228525996463988,0.0027398850050867514,-63.6367723578264,1.231159769245792,0.4530695454719999,-3.159739822098002e-07,21.98574057108584,0.1831485407610819,839.8196497908793,-139.18286394697742
2025-01-01 00:24:00,0.5460489727705902,0.3689781747760091,0.8830441176470587,0.00910081621284317,0.006149636246266818,0.014717401960784311,0.024496421126468673,0.5215525516441215,0.0,0.0,0.8830441176470587,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,80.78453364302274,51.666666666666686,46.10666666666668,0.0,48.99926458557252,0.0,0.0,0.0,126.22583381722303,48.18290160373154,48.99926458557252,47.774720112811046,12.43753247303448,17.966053979794793,0.0,2.84322173992525,-0.6686899917903719,2.8,9.236100170605994,14408.865867840592,-3.6003917145262676,688.807383795872,-3682.1580531511736,-0.0,-0.0,712.5235684280888,0.0,3.0,0.1862997091634802,0.0,0,1.358696862202089,197.99884266666666,-219.54065632521224,0.21929976910299429,8.294576408636278,0.0027397143233488085,-64.40194421720506,1.2305660817591915,0.4530695454719999,-25.52024082514603,21.91984911061976,0.1828894882506962,826.7455840659092,-137.93820027003704
2025-01-01 00:25:00,0.5460489727705902,0.3689781747760091,0.8830441176470587,0.00910081621284317,0.006149636246266818,0.014717401960784311,0.024496421126468673,0.5215525516441215,0.0,0.0,0.8830441176470587,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,80.38655610381956,51.666666666666686,46.10666666666668,0.0,48.98541888222178,0.0,0.0,0.0,125.60399391221806,48.17031481601429,48.98541888222178,47.76276278291055,12.43753247303448,18.102422406717732,0.0,2.8828245634308454,-0.6195142480284482,2.8,9.236100170605994,14353.365444610714,-27.04502675941882,677.1468694997805,-3728.9835293522583,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18698752238495311,0.0,0,1.3637131323293614,197.99884266666666,-228.2156033540053,0.21741324861199884,8.358909650003284,0.0027395415059891215,-65.1393072207378,1.2299900419291134,0.4530695454719999,-48.90369542383752,21.858668664418698,0.18263368049600368,813.8848057728684,-136.737936273088
2025-01-01 00:26:00,0.5460489727705902,0.3689781747760091,0.8830441176470587,0.00910081621284317,0.006149636246266818,0.014717401960784311,0.024496421126468673,0.5215525516441215,0.0,0.0,0.8830441176470587,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,79.9990505245212,51.666666666666686,46.10666666666668,0.0,48.97164004831443,0.0,0.0,0.0,124.99851644456436,48.15779003594351,48.97164004831443,47.75086502975806,12.43753247303448,18.234932422485024,0.0,2.919137882325771,-0.5710248452707085,2.8,9.236100170605994,14299.387017911808,-48.54280807907983,665.6513450465156,-3774.7050333536454,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18765521405896438,0.0,0,1.36858265459792,197.99884266666666,-236.47252605152377,0.2155969836336756,8.42097897648706,0.002739366628113994,-65.85013097697245,1.2294308222464476,0.4530695454719999,-70.34486472802455,21.80205664894471,0.18238109170581307,801.2340852537866,-135.5827402072709
2025-01-01 00:27:00,0.5460489727705902,0.3689781747760091,0.8830441176470587,0.00910081621284317,0.006149636246266818,0.014717401960784311,0.024496421126468673,0.5215525516441215,0.0,0.0,0.8830441176470587,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,79.6215631081458,51.666666666666686,46.10666666666668,0.0,48.9579263380284,0.0,0.0,0.0,124.40869235647781,48.1453256319156,48.9579263380284,47.7390252788592,12.43753247303448,18.3637522881525,0.0,2.952460755978118,-0.5232154278362204,2.8,9.236100170605994,14246.886744997211,-68.27171223244116,654.3176532922844,-3819.3616183324966,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18830368437123732,0.0,0,1.3733119941254623,197.99884266666666,-244.31621398726827,0.2138470660526218,8.480882796318202,0.002739189761494953,-66.53557686999838,1.2288876682041048,0.4530695454719999,-90.02032809587004,21.748615863428878,0.18213170209674312,788.7905402313984,-134.472886939114
2025-01-01 00:28:00,0.5460489727705902,0.3689781747760091,0.8830441176470587,0.00910081621284317,0.006149636246266818,0.014717401960784311,0.024496421126468673,0.5215525516441215,0.0,0.0,0.8830441176470587,0.0,0.3689781747760091,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004544051535087718,0.0,On,0.0005608207003543239,0.0,On,0.019391548891026632,0,On,0.029581651942775865,0,On,0.4503463858452571,0.33775978938394274,On,0,0,Off,On,17598.04100888889,18.33333333333337,0.6800000000000002,0.0,25.87947207189542,0.0,1,17598.04100888889,17598.04100888889,Off,0.0,0,79.2536748033088,51.666666666666686,46.10666666666668,0.0,48.944276081149155,0.0,0.0,0.0,123.83386688016999,48.132920043031646,48.944276081149155,47.72724202397289,12.43753247303448,18.48903732723112,0.0,2.983064587515736,-0.47608058714808,2.8,9.236100170605994,14195.816736597852,-86.39222567672286,643.1432410535297,-3862.989484321796,-0.0,-0.0,712.5235684280888,0.0,3.0,0.18893376439849457,0.0,0,1.3779072120128901,197.99884266666666,-251.7583563973294,0.21215991313469945,8.540061767657082,0.0027390109748526635,-67.19671951351296,1.2283598836339098,0.4530695454719999,-108.09033528121098,21.698109604488124,0.1818854965578806,776.551563167432,-133.40832211390233
