Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Lighting Gas Power (therms/hour),Gas Lighting Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Gas Power (therms/hour),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 12:41:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,77.66169612248764,51.666666666666686,46.10666666666668,0.0,48.37986292469284,0.0,0.0,0.0,121.34640019138693,47.798127970568686,48.37986292469284,47.50726049350661,12.43753247303448,18.742393155749244,-0.2020512886952126,11.125803671650182,6.937876171408524,3.9,9.236100170605994,-3247.7513103086503,-2362.741878186568,-403.6361858090316,-3916.2128765079497,-0.0,-0.0,290.78304876433054,1660.597016612205,0.0,0.20369084540181087,0.0,0.0,1.4855316401158531,0.0,377.6785174349686,0.21545770461508765,8.75476058827655,0.0028292169628590896,140.52457949681298,1.226035405553379,0.25651114591496577,-2400.9507261496337,38.20884796306562,0.12061163239428323,-474.6244553663961,70.98826955736449
2025-01-01 12:42:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,77.8435845545685,51.666666666666686,46.10666666666668,0.0,48.366650947459796,0.0,0.0,0.0,121.63060086651328,47.78602774248326,48.366650947459796,47.495716139995,12.43753247303448,18.662157809520167,-0.28228663492429007,11.021136591485284,6.971325561740426,3.9,9.236100170605994,-3209.3613606661147,-2322.7488613542764,-409.2301480286839,-3883.042750938917,-0.0,-0.0,290.78304876433054,1660.9027237893733,0.0,0.20306331851544732,0.0,0.0,1.4809550424642626,0.0,382.8983415084719,0.21657092184464213,8.71769230600093,0.002829595442575938,139.86007797936708,1.2263722306114768,0.25609437960768566,-2362.3280811129544,39.57921975867779,0.12081715187745633,-480.66809573157843,71.43794770289452
2025-01-01 12:43:00,1.7952819439957208,0.17360147662778,1.2244247969348498,0.029921365733262012,0.0028933579437963332,0.020407079948914164,0.08103477836095323,0.2494846656347675,1.4247625000000002,0.04000000000000001,0.0,0.003199796934849632,1.2212250000000002,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,78.01941229850942,51.666666666666686,46.10666666666668,0.0,48.353409227109545,0.0,0.0,0.0,121.90533171642096,47.77389917492518,48.353409227109545,47.484144148832996,12.43753247303448,18.584163130019043,-0.3602813144254142,10.922347359150892,7.004448605227959,3.9,9.236100170605994,18989.18182368257,5610.671612257145,-414.7806589900619,-3850.907231214455,-0.0,-0.0,290.78304876433054,1661.219769755889,0.0,0.20245243608512198,0.0,0.0,1.476499833999449,0.0,387.8748066838582,0.21765987652705357,8.681799924244672,0.0028299720291093374,139.20943251949774,1.2266998205951574,0.25570039474186257,-2325.9723914706055,40.85128984325359,0.12102032229663398,-486.6689387748919,71.88827978482998
2025-01-01 12:44:00,1.7952819439957208,0.17360147662778,1.2244247969348498,0.029921365733262012,0.0028933579437963332,0.020407079948914164,0.08103477836095323,0.2494846656347675,1.4247625000000002,0.04000000000000001,0.0,0.003199796934849632,1.2212250000000002,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,77.35016390780866,51.666666666666686,46.10666666666668,0.0,48.34013877335949,0.0,0.0,0.0,120.85963110595104,47.76174321219146,48.34013877335949,47.47254543160744,12.43753247303448,18.8225281257479,-0.12191631869655595,11.272841388759927,7.037253166865454,3.9,9.236100170605994,18874.682424520186,5476.019880423425,-420.2934751769014,-3949.454078144514,-0.0,-0.0,290.78304876433054,1661.5487718577247,0.0,0.20431667543954074,0.0,0.0,1.490095862531194,0.0,371.92225445153275,0.21446599063296695,8.79323956740549,0.0028303467636185665,140.21567662374358,1.225698071496735,0.25709548361461365,-2455.3883311738887,35.61549771281671,0.1212212035851386,-492.6279030279385,72.33442785103712
2025-01-01 12:45:00,1.7952819439957208,0.17360147662778,1.2244247969348498,0.029921365733262012,0.0028933579437963332,0.020407079948914164,0.08103477836095323,0.2494846656347675,1.4247625000000002,0.04000000000000001,0.0,0.003199796934849632,1.2212250000000002,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,76.69930211498144,51.666666666666686,46.10666666666668,0.0,48.3269802825503,0.0,0.0,0.0,119.8426595546585,47.74969152297451,48.3269802825503,47.46104714318662,12.43753247303448,19.054113920632094,0.0,11.601875680046906,7.069744425940989,3.9,9.236100170605994,18764.270183798886,5349.024536103081,-425.7730479402652,-4046.1499564313117,-0.0,-0.0,290.78304876433054,1661.890314788048,0.0,0.20612021062057642,0.0,0.0,1.5032491712633826,0.0,358.2058920170293,0.21141442110696806,8.901253515959471,0.002830724515292028,141.17504077575762,1.2247263677479256,0.2583983008775575,-2577.96494063587,31.196762854454224,0.12141983874228789,-498.54543921424124,72.77239127397603
2025-01-01 12:46:00,1.7952819439957208,0.17360147662778,1.2244247969348498,0.029921365733262012,0.0028933579437963332,0.020407079948914164,0.08103477836095323,0.2494846656347675,1.4247625000000002,0.04000000000000001,0.0,0.003199796934849632,1.2212250000000002,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,76.06585314067739,51.666666666666686,46.10666666666668,0.0,48.31393068978996,0.0,0.0,0.0,118.85289553230841,47.737741242515526,48.31393068978996,47.44964651887832,12.43753247303448,19.279282215198748,0.0,11.911179258287065,7.101925357983122,3.9,9.236100170605994,18656.07125191484,5228.618897382788,-431.2227258396586,-4141.061203634872,-0.0,-0.0,290.78304876433054,1662.2449522107534,0.0,0.2078666101769603,0.0,0.0,1.5159857858725216,0.0,344.9182073365441,0.20849520977074837,9.005389303336065,0.0028311051533259344,142.09015318086315,1.2237830568066987,0.25961703257086055,-2694.141987394398,26.968170892689685,0.12161625692051163,-504.42161155630646,73.1988857166479
2025-01-01 12:47:00,1.7952819439957208,0.17360147662778,1.2244247969348498,0.029921365733262012,0.0028933579437963332,0.020407079948914164,0.08103477836095323,0.2494846656347675,1.4247625000000002,0.04000000000000001,0.0,0.003199796934849632,1.2212250000000002,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,On,22161.431199448838,19.444444444444457,0.8,7895.792713884497,35.79057676666667,1.4247625000000002,1,28632.461413333334,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.44903239066437,51.666666666666686,46.10666666666668,0.0,48.30098709240688,0.0,0.0,0.0,117.88911311041308,47.72588965777725,48.30098709240688,47.43834094046244,12.43753247303448,19.498324033230688,0.0,12.202200273087833,7.1337971490444145,3.9,9.236100170605994,18550.25057545158,5114.500245498067,-436.644926112701,-4234.232691099644,-0.0,-0.0,290.78304876433054,1662.613206196241,0.0,0.20955881495267117,0.0,0.0,1.5283271541402745,0.0,332.26901833805533,0.20569988015930699,9.107209331782151,0.0028314885540017083,142.9632090499373,1.2228667950891798,0.26075852553048345,-2804.287727071842,22.995258685411645,0.12181047606614182,-510.2561682533562,73.61124214065515
2025-01-01 12:48:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,74.84813006877334,51.666666666666686,46.10666666666668,0.0,48.28814671844755,0.0,0.0,0.0,116.95020323245835,47.714134177967594,48.28814671844755,47.42712790772762,12.43753247303448,19.711502517602813,0.0,12.476210846804872,7.16535955058993,3.9,9.236100170605994,-3714.665751787276,-2889.458881267868,-442.04128290616507,-4325.704438248542,-0.0,-0.0,290.78304876433054,1662.995567747513,0.0,0.21119948339230898,0.0,0.0,1.5402926642898032,0.0,320.25563769693565,0.203020784288188,9.205509489204179,0.0028318745994739404,143.7962036247983,1.221976366510828,0.26182874850190746,-2908.731462861353,19.27258159348503,0.1220025051703566,-516.0486023696257,74.00731946346059
2025-01-01 12:49:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.10174573837246,51.666666666666686,46.10666666666668,0.0,48.27540691421947,0.0,0.0,0.0,117.34647771620696,47.70247232288564,48.27540691421947,47.41600502721873,12.43753247303448,19.60485282215194,0.0,12.290573975157114,7.1966111826993835,3.9,9.236100170605994,-3659.170257641211,-2815.65353458293,-447.4127753127277,-4279.844907218381,-0.0,-0.0,290.78304876433054,1663.3924971223034,0.0,0.2103794481338884,0.0,0.0,1.5343120895615119,0.0,329.89160081284,0.20439793464859982,9.156779623166646,0.002832263177234903,142.99377526734472,1.2224212421396907,0.2611041723534958,-2837.8950565109676,22.241521928037287,0.12219234618236682,-521.7982043138486,74.3854290011209
2025-01-01 12:50:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.34579718547043,51.666666666666686,46.10666666666668,0.0,48.26262540869913,0.0,0.0,0.0,117.72780810229754,47.69077095273253,48.26262540869913,47.404843724749234,12.43753247303448,19.501744275349292,0.0,12.117070667483354,7.227549791669505,3.9,9.236100170605994,-3607.8087405349006,-2747.4534157611115,-452.7598338475595,-4235.694091671795,-0.0,-0.0,290.78304876433054,1663.804424157609,0.0,0.20958518624674538,0.0,0.0,1.5285194818399348,0.0,337.10230237256394,0.20574007098611696,9.109888973187504,0.0028326494459829737,142.21192782108497,1.2228516467791315,0.2604251331982448,-2771.984298647163,24.530882886051536,0.12237999562623088,-527.5041068297462,74.7442729821867
2025-01-01 12:51:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.58095195392173,51.666666666666686,46.10666666666668,0.0,48.2498037952827,0.0,0.0,0.0,118.09523742800269,47.67903155768012,48.2498037952827,47.393645438878835,12.43753247303448,19.401928449878802,0.0,11.954510738899812,7.25817246708113,3.9,9.236100170605994,-3557.745208831687,-2683.722837397738,-458.08243153108833,-4193.1277931985105,-0.0,-0.0,290.78304876433054,1664.2317485994383,0.0,0.20881491773046945,0.0,0.0,1.5229018594570745,0.0,344.5995356024934,0.20704948055161257,9.06401564000002,0.0028330334675175017,141.4493341936414,1.223268588219829,0.2597873126042024,-2710.490885845071,26.76804844733253,0.12256544595580728,-533.1653232587104,75.08289172762204
2025-01-01 12:52:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,75.80767256923424,51.666666666666686,46.10666666666668,0.0,48.23694355617769,0.0,0.0,0.0,118.4494883894285,47.66725552389233,48.23694355617769,47.38241150774965,12.43753247303448,19.30523357080557,0.0,11.801948071642139,7.288475824894987,3.9,9.236100170605994,-3509.5010372142615,-2624.1270549369187,-463.3801668131992,-4152.056537035634,-0.0,-0.0,290.78304876433054,1664.6748404419382,0.0,0.20806743918557283,0.0,0.0,1.5174504459359548,0.0,351.7724510570426,0.2083275632136912,9.020454798039102,0.0028334152995958895,140.70506003112698,1.2236727572806034,0.2591872895401409,-2653.0089828423875,28.8819279054688,0.12274868669084671,-538.7807801392507,75.40061332605156
2025-01-01 12:53:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,76.02637815337243,51.666666666666686,46.10666666666668,0.0,48.22404609653973,0.0,0.0,0.0,118.79121586464443,47.6554441654684,48.22404609653973,47.371143199932746,12.43753247303448,19.211504040728034,0.0,11.658581267015233,7.318456161632998,3.9,9.236100170605994,-3462.9611457046103,-2568.323013434338,-468.65233540012343,-4112.399288700928,-0.0,-0.0,290.78304876433054,1665.1340402634626,0.0,0.2073416608490159,0.0,0.0,1.5121572935581977,0.0,358.6550942319874,0.2095755835299786,8.977061286241891,0.002833794997108489,139.97825489399355,1.224064779762401,0.25862216468813304,-2599.1952520817113,30.872238647373333,0.1229297053674913,-544.3493449565377,75.69700955641426
2025-01-01 12:54:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,76.23743952215347,51.666666666666686,46.10666666666668,0.0,48.21111275170117,0.0,0.0,0.0,119.12099925336479,47.64359873120551,48.21111275170117,47.359841720957675,12.43753247303448,19.120602282094378,0.0,11.52371886586345,7.348109583548786,3.9,9.236100170605994,-3418.0674089782615,-2516.016040111924,-473.8979919775743,-4074.0840211763743,-0.0,-0.0,290.78304876433054,1665.6096595751542,0.0,0.20663662239660627,0.0,0.0,1.507015398612027,0.0,365.2335634337824,0.21079463686021344,8.935827071445011,0.0028341726123371977,139.26816162615287,1.2244452083786173,0.25808943309328,-2548.7541475089142,32.7381073969901,0.12310848832900688,-549.8698496628517,75.97185768527741
2025-01-01 12:55:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,76.44119366186122,51.666666666666686,46.10666666666668,0.0,48.19814479521573,0.0,0.0,0.0,119.43936509665815,47.63172041212512,48.19814479521573,47.348508220579824,12.43753247303448,19.03240332482301,0.0,11.396752688869785,7.37743211420875,3.9,9.236100170605994,-3374.7502461085332,-2466.9445183765433,-479.1160031543586,-4037.045238678292,-0.0,-0.0,290.78304876433054,1666.101981506073,0.0,0.2059514523885214,0.0,0.0,1.502018405625618,0.0,371.5119438054284,0.21198571106431974,8.895319658362592,0.002834548195240267,138.57408869774127,1.2248145450941765,0.25758688615571407,-2501.426706651593,34.482188275049786,0.12328502137928711,-555.3411105171117,76.22510736275305
2025-01-01 12:56:00,0.3705194439957208,0.17360147662778,0.003199796934849632,0.006175324066595347,0.0028933579437963332,5.3329948914160536e-05,0.08103477836095323,0.2494846656347675,0.0,0.04000000000000001,0.0,0.003199796934849632,0.0,0.0,0.1619348099611133,0,0.011666666666666674,1,0,0,Off,0,0,Off,0,0,Off,0.04162451385608849,0.031218385392066356,On,0.0,0,Off,0.017040193256578944,0.0,On,0.06399458510437428,0,On,0.006035390081670567,0,On,0.17428856609206264,0.13071642456904695,On,0.0012387567489796072,On,0.027536195604945805,0,On,0.001961040185870025,On,0,0,Off,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,28632.461413333334,Off,0.0,21.111111111111143,0,0.0,0.04000000000000001,0.0,0.0,0,0,0,12774.09052,Off,0.0,0,76.63795103205251,51.666666666666686,46.10666666666668,0.0,48.18514344449265,0.0,0.0,0.0,119.74679848758205,47.61981034674397,48.18514344449265,47.33714379786963,12.43753247303448,18.94679207753781,0.0,11.277139676469337,7.406419783454679,3.9,9.236100170605994,-3332.9401519805365,-2420.8739459059498,-484.305092741108,-4001.222684365243,-0.0,-0.0,290.78304876433054,1666.6112598245734,0.0,0.20528534813010513,0.0,0.0,1.4971604604904734,0.0,377.4994836203758,0.21314971566384627,8.856163910255354,0.002834921793654194,137.8953962602295,1.2251732523136003,0.257112545318669,-2456.982838984298,36.10889307834813,0.12345929031863033,-560.761944722398,76.45685198128997
